010010010260001;  126;       ;    270;1,077,714;  0.0;     ;  0.4;  0.4;   65;       ;    140;  551,494;  0.0;     ;  0.7;  0.5;   61;       ;    130;  526,004;  0.0;     ;  0.0;  0.4;  123;       ;    263;  555,155;  0.0;     ;  0.4;  0.4;    0;       ;      0;  198,036;     ;     ;     ;  0.7;    0;       ;      0;  244,999;     ;     ;     ;  0.3;    0;       ;      0;   44,624;     ;     ;     ;  0.7;    0;       ;      0;      980;     ;     ;     ;  0.4;    1;       ;      1;    3,312;     ;     ;     ;  0.5;    2;       ;      6;   29,684;     ;     ;     ;  0.4;    0;       ;      0;   67,235;     ;     ;     ;  0.4;    0;       ;      0;      282;     ;     ;     ;  0.4;   24;       ;     51;  150,024;  0.0;     ;  2.0;  0.9;   43;       ;    103;  523,732;  0.0;     ;  1.0;  0.5;
010010010262002;  144;       ;    270;1,077,714;  0.7;     ;  0.4;  0.4;   75;       ;    140;  551,494;  1.3;     ;  0.7;  0.5;   69;       ;    130;  526,004;  0.0;     ;  0.0;  0.4;  140;       ;    263;  555,155;  0.7;     ;  0.4;  0.4;    0;       ;      0;  198,036;     ;     ;     ;  0.7;    0;       ;      0;  244,999;     ;     ;     ;  0.3;    0;       ;      0;   44,624;     ;     ;     ;  0.7;    0;       ;      0;      980;     ;     ;     ;  0.4;    0;       ;      1;    3,312;     ;     ;     ;  0.5;    4;       ;      6;   29,684;     ;     ;     ;  0.4;    0;       ;      0;   67,235;     ;     ;     ;  0.4;    0;       ;      0;      282;     ;     ;     ;  0.4;   27;       ;     51;  150,024;  3.7;     ;  2.0;  0.9;   60;       ;    103;  523,732;  1.7;     ;  1.0;  0.5;
010010020260001;  147;       ;    331;1,077,714;  0.0;     ;  0.0;  0.4;   85;       ;    179;  551,494;  0.0;     ;  0.0;  0.5;   62;       ;    152;  526,004;  0.0;     ;  0.0;  0.4;  146;       ;    329;  555,155;  0.0;     ;  0.0;  0.4;    0;       ;      0;  198,036;     ;     ;     ;  0.7;    0;       ;      0;  244,999;     ;     ;     ;  0.3;    0;       ;      0;   44,624;     ;     ;     ;  0.7;    0;       ;      0;      980;     ;     ;     ;  0.4;    0;       ;      0;    3,312;     ;     ;     ;  0.5;    1;       ;      2;   29,684;     ;     ;     ;  0.4;    0;       ;      0;   67,235;     ;     ;     ;  0.4;    0;       ;      0;      282;     ;     ;     ;  0.4;   24;       ;     49;  150,024;  0.0;     ;  0.0;  0.9;   35;       ;     90;  523,732;  0.0;     ;  0.0;  0.5;
010010020262002;  184;       ;    331;1,077,714;  0.0;     ;  0.0;  0.4;   94;       ;    179;  551,494;  0.0;     ;  0.0;  0.5;   90;       ;    152;  526,004;  0.0;     ;  0.0;  0.4;  183;       ;    329;  555,155;  0.0;     ;  0.0;  0.4;    0;       ;      0;  198,036;     ;     ;     ;  0.7;    0;       ;      0;  244,999;     ;     ;     ;  0.3;    0;       ;      0;   44,624;     ;     ;     ;  0.7;    0;       ;      0;      980;     ;     ;     ;  0.4;    0;       ;      0;    3,312;     ;     ;     ;  0.5;    1;       ;      2;   29,684;     ;     ;     ;  0.4;    0;       ;      0;   67,235;     ;     ;     ;  0.4;    0;       ;      0;      282;     ;     ;     ;  0.4;   25;       ;     49;  150,024;  0.0;     ;  0.0;  0.9;   55;       ;     90;  523,732;  0.0;     ;  0.0;  0.5;
010010030260001;   64;       ;    490;1,077,714;  0.0;     ;  1.2;  0.4;   42;       ;    251;  551,494;  0.0;     ;  1.2;  0.5;   22;       ;    239;  526,004;  0.0;     ;  1.3;  0.4;   63;       ;    473;  555,155;  0.0;     ;  0.8;  0.4;    0;       ;      3;  198,036;     ;     ;     ;  0.7;    0;       ;      0;  244,999;     ;     ;     ;  0.3;    0;       ;      0;   44,624;     ;     ;     ;  0.7;    0;       ;      0;      980;     ;     ;     ;  0.4;    0;       ;      0;    3,312;     ;     ;     ;  0.5;    1;       ;     14;   29,684;     ;     ;  7.1;  0.4;    0;       ;      0;   67,235;     ;     ;     ;  0.4;    0;       ;      0;      282;     ;     ;     ;  0.4;   10;       ;     76;  150,024;  0.0;     ;  3.9;  0.9;   22;       ;    216;  523,732;  0.0;     ;  1.9;  0.5;
010010030261001;  305;       ;    490;1,077,714;  1.3;     ;  1.2;  0.4;  146;       ;    251;  551,494;  1.4;     ;  1.2;  0.5;  159;       ;    239;  526,004;  1.3;     ;  1.3;  0.4;  299;       ;    473;  555,155;  1.0;     ;  0.8;  0.4;    1;       ;      3;  198,036;     ;     ;     ;  0.7;    0;       ;      0;  244,999;     ;     ;     ;  0.3;    0;       ;      0;   44,624;     ;     ;     ;  0.7;    0;       ;      0;      980;     ;     ;     ;  0.4;    0;       ;      0;    3,312;     ;     ;     ;  0.5;    5;       ;     14;   29,684;     ;     ;  7.1;  0.4;    0;       ;      0;   67,235;     ;     ;     ;  0.4;    0;       ;      0;      282;     ;     ;     ;  0.4;   41;       ;     76;  150,024;  4.9;     ;  3.9;  0.9;  136;       ;    216;  523,732;  1.5;     ;  1.9;  0.5;
010010030262003;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;
010010030262008;  121;       ;    490;1,077,714;  1.7;     ;  1.2;  0.4;   63;       ;    251;  551,494;  1.6;     ;  1.2;  0.5;   58;       ;    239;  526,004;  1.7;     ;  1.3;  0.4;  111;       ;    473;  555,155;  0.9;     ;  0.8;  0.4;    2;       ;      3;  198,036;     ;     ;     ;  0.7;    0;       ;      0;  244,999;     ;     ;     ;  0.3;    0;       ;      0;   44,624;     ;     ;     ;  0.7;    0;       ;      0;      980;     ;     ;     ;  0.4;    0;       ;      0;    3,312;     ;     ;     ;  0.5;    8;       ;     14;   29,684;     ;     ;  7.1;  0.4;    0;       ;      0;   67,235;     ;     ;     ;  0.4;    0;       ;      0;      282;     ;     ;     ;  0.4;   25;       ;     76;  150,024;  4.0;     ;  3.9;  0.9;   58;       ;    216;  523,732;  3.4;     ;  1.9;  0.5;
010010040260001;   43;       ;    405;1,077,714;  0.0;     ;  0.0;  0.4;   24;       ;    197;  551,494;  0.0;     ;  0.0;  0.5;   19;       ;    208;  526,004;  0.0;     ;  0.0;  0.4;   43;       ;    402;  555,155;  0.0;     ;  0.0;  0.4;    0;       ;      0;  198,036;     ;     ;     ;  0.7;    0;       ;      1;  244,999;     ;     ;     ;  0.3;    0;       ;      2;   44,624;     ;     ;     ;  0.7;    0;       ;      0;      980;     ;     ;     ;  0.4;    0;       ;      0;    3,312;     ;     ;     ;  0.5;    0;       ;      0;   29,684;     ;     ;     ;  0.4;    0;       ;      0;   67,235;     ;     ;     ;  0.4;    0;       ;      0;      282;     ;     ;     ;  0.4;    5;       ;     45;  150,024;     ;     ;  0.0;  0.9;    7;       ;    121;  523,732;     ;     ;  0.0;  0.5;
010010040261001;  238;       ;    405;1,077,714;  0.0;     ;  0.0;  0.4;  112;       ;    197;  551,494;  0.0;     ;  0.0;  0.5;  126;       ;    208;  526,004;  0.0;     ;  0.0;  0.4;  236;       ;    402;  555,155;  0.0;     ;  0.0;  0.4;    0;       ;      0;  198,036;     ;     ;     ;  0.7;    1;       ;      1;  244,999;     ;     ;     ;  0.3;    1;       ;      2;   44,624;     ;     ;     ;  0.7;    0;       ;      0;      980;     ;     ;     ;  0.4;    0;       ;      0;    3,312;     ;     ;     ;  0.5;    0;       ;      0;   29,684;     ;     ;     ;  0.4;    0;       ;      0;   67,235;     ;     ;     ;  0.4;    0;       ;      0;      282;     ;     ;     ;  0.4;   31;       ;     45;  150,024;  0.0;     ;  0.0;  0.9;   70;       ;    121;  523,732;  0.0;     ;  0.0;  0.5;
