010010010260001;  126;       ;    270;1,075,993;  0.0;     ;  0.4;  0.5;   65;       ;    140;  550,552;  0.0;     ;  0.7;  0.5;   61;       ;    130;  525,225;  0.0;     ;  0.0;  0.4;  123;       ;    263;  554,770;  0.0;     ;  0.4;  0.4;    0;       ;      0;  197,979;     ;     ;     ;  0.7;    0;       ;      0;  244,338;     ;     ;     ;  0.3;    0;       ;      0;   44,033;     ;     ;     ;  0.9;    0;       ;      0;      976;     ;     ;     ;  0.5;    1;       ;      1;    3,305;     ;     ;     ;  0.5;    2;       ;      6;   29,668;     ;     ;     ;  0.4;    0;       ;      0;   65,498;     ;     ;     ;  0.7;    0;       ;      0;      276;     ;     ;     ;  0.4;   24;       ;     51;  150,007;  0.0;     ;  2.0;  0.9;   43;       ;    103;  522,525;  0.0;     ;  1.0;  0.5;    0;       ;      0;    1,700;
010010010262002;  144;       ;    270;1,075,993;  0.7;     ;  0.4;  0.5;   75;       ;    140;  550,552;  1.3;     ;  0.7;  0.5;   69;       ;    130;  525,225;  0.0;     ;  0.0;  0.4;  140;       ;    263;  554,770;  0.7;     ;  0.4;  0.4;    0;       ;      0;  197,979;     ;     ;     ;  0.7;    0;       ;      0;  244,338;     ;     ;     ;  0.3;    0;       ;      0;   44,033;     ;     ;     ;  0.9;    0;       ;      0;      976;     ;     ;     ;  0.5;    0;       ;      1;    3,305;     ;     ;     ;  0.5;    4;       ;      6;   29,668;     ;     ;     ;  0.4;    0;       ;      0;   65,498;     ;     ;     ;  0.7;    0;       ;      0;      276;     ;     ;     ;  0.4;   27;       ;     51;  150,007;  3.7;     ;  2.0;  0.9;   60;       ;    103;  522,525;  1.7;     ;  1.0;  0.5;    0;       ;      0;    1,700;
010010020260001;  147;       ;    331;1,075,993;  0.0;     ;  0.0;  0.5;   85;       ;    179;  550,552;  0.0;     ;  0.0;  0.5;   62;       ;    152;  525,225;  0.0;     ;  0.0;  0.4;  146;       ;    329;  554,770;  0.0;     ;  0.0;  0.4;    0;       ;      0;  197,979;     ;     ;     ;  0.7;    0;       ;      0;  244,338;     ;     ;     ;  0.3;    0;       ;      0;   44,033;     ;     ;     ;  0.9;    0;       ;      0;      976;     ;     ;     ;  0.5;    0;       ;      0;    3,305;     ;     ;     ;  0.5;    1;       ;      2;   29,668;     ;     ;     ;  0.4;    0;       ;      0;   65,498;     ;     ;     ;  0.7;    0;       ;      0;      276;     ;     ;     ;  0.4;   24;       ;     49;  150,007;  0.0;     ;  0.0;  0.9;   35;       ;     90;  522,525;  0.0;     ;  0.0;  0.5;    0;       ;      0;    1,700;
010010020262002;  184;       ;    331;1,075,993;  0.0;     ;  0.0;  0.5;   94;       ;    179;  550,552;  0.0;     ;  0.0;  0.5;   90;       ;    152;  525,225;  0.0;     ;  0.0;  0.4;  183;       ;    329;  554,770;  0.0;     ;  0.0;  0.4;    0;       ;      0;  197,979;     ;     ;     ;  0.7;    0;       ;      0;  244,338;     ;     ;     ;  0.3;    0;       ;      0;   44,033;     ;     ;     ;  0.9;    0;       ;      0;      976;     ;     ;     ;  0.5;    0;       ;      0;    3,305;     ;     ;     ;  0.5;    1;       ;      2;   29,668;     ;     ;     ;  0.4;    0;       ;      0;   65,498;     ;     ;     ;  0.7;    0;       ;      0;      276;     ;     ;     ;  0.4;   25;       ;     49;  150,007;  0.0;     ;  0.0;  0.9;   55;       ;     90;  522,525;  0.0;     ;  0.0;  0.5;    0;       ;      0;    1,700;
010010030260001;   64;       ;    490;1,075,993;  0.0;     ;  1.2;  0.5;   42;       ;    251;  550,552;  0.0;     ;  1.2;  0.5;   22;       ;    239;  525,225;  0.0;     ;  1.3;  0.4;   63;       ;    473;  554,770;  0.0;     ;  0.8;  0.4;    0;       ;      3;  197,979;     ;     ;     ;  0.7;    0;       ;      0;  244,338;     ;     ;     ;  0.3;    0;       ;      0;   44,033;     ;     ;     ;  0.9;    0;       ;      0;      976;     ;     ;     ;  0.5;    0;       ;      0;    3,305;     ;     ;     ;  0.5;    1;       ;     14;   29,668;     ;     ;  7.1;  0.4;    0;       ;      0;   65,498;     ;     ;     ;  0.7;    0;       ;      0;      276;     ;     ;     ;  0.4;   10;       ;     76;  150,007;  0.0;     ;  3.9;  0.9;   22;       ;    216;  522,525;  0.0;     ;  1.9;  0.5;    0;       ;      0;    1,700;
010010030261001;  305;       ;    490;1,075,993;  1.3;     ;  1.2;  0.5;  146;       ;    251;  550,552;  1.4;     ;  1.2;  0.5;  159;       ;    239;  525,225;  1.3;     ;  1.3;  0.4;  299;       ;    473;  554,770;  1.0;     ;  0.8;  0.4;    1;       ;      3;  197,979;     ;     ;     ;  0.7;    0;       ;      0;  244,338;     ;     ;     ;  0.3;    0;       ;      0;   44,033;     ;     ;     ;  0.9;    0;       ;      0;      976;     ;     ;     ;  0.5;    0;       ;      0;    3,305;     ;     ;     ;  0.5;    5;       ;     14;   29,668;     ;     ;  7.1;  0.4;    0;       ;      0;   65,498;     ;     ;     ;  0.7;    0;       ;      0;      276;     ;     ;     ;  0.4;   41;       ;     76;  150,007;  4.9;     ;  3.9;  0.9;  136;       ;    216;  522,525;  1.5;     ;  1.9;  0.5;    0;       ;      0;    1,700;
010010030262003;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;
010010030262008;  121;       ;    490;1,075,993;  1.7;     ;  1.2;  0.5;   63;       ;    251;  550,552;  1.6;     ;  1.2;  0.5;   58;       ;    239;  525,225;  1.7;     ;  1.3;  0.4;  111;       ;    473;  554,770;  0.9;     ;  0.8;  0.4;    2;       ;      3;  197,979;     ;     ;     ;  0.7;    0;       ;      0;  244,338;     ;     ;     ;  0.3;    0;       ;      0;   44,033;     ;     ;     ;  0.9;    0;       ;      0;      976;     ;     ;     ;  0.5;    0;       ;      0;    3,305;     ;     ;     ;  0.5;    8;       ;     14;   29,668;     ;     ;  7.1;  0.4;    0;       ;      0;   65,498;     ;     ;     ;  0.7;    0;       ;      0;      276;     ;     ;     ;  0.4;   25;       ;     76;  150,007;  4.0;     ;  3.9;  0.9;   58;       ;    216;  522,525;  3.4;     ;  1.9;  0.5;    0;       ;      0;    1,700;
010010040260001;   43;       ;    405;1,075,993;  0.0;     ;  0.0;  0.5;   24;       ;    197;  550,552;  0.0;     ;  0.0;  0.5;   19;       ;    208;  525,225;  0.0;     ;  0.0;  0.4;   43;       ;    402;  554,770;  0.0;     ;  0.0;  0.4;    0;       ;      0;  197,979;     ;     ;     ;  0.7;    0;       ;      1;  244,338;     ;     ;     ;  0.3;    0;       ;      2;   44,033;     ;     ;     ;  0.9;    0;       ;      0;      976;     ;     ;     ;  0.5;    0;       ;      0;    3,305;     ;     ;     ;  0.5;    0;       ;      0;   29,668;     ;     ;     ;  0.4;    0;       ;      0;   65,498;     ;     ;     ;  0.7;    0;       ;      0;      276;     ;     ;     ;  0.4;    5;       ;     45;  150,007;     ;     ;  0.0;  0.9;    7;       ;    121;  522,525;     ;     ;  0.0;  0.5;    0;       ;      0;    1,700;
010010040261001;  238;       ;    405;1,075,993;  0.0;     ;  0.0;  0.5;  112;       ;    197;  550,552;  0.0;     ;  0.0;  0.5;  126;       ;    208;  525,225;  0.0;     ;  0.0;  0.4;  236;       ;    402;  554,770;  0.0;     ;  0.0;  0.4;    0;       ;      0;  197,979;     ;     ;     ;  0.7;    1;       ;      1;  244,338;     ;     ;     ;  0.3;    1;       ;      2;   44,033;     ;     ;     ;  0.9;    0;       ;      0;      976;     ;     ;     ;  0.5;    0;       ;      0;    3,305;     ;     ;     ;  0.5;    0;       ;      0;   29,668;     ;     ;     ;  0.4;    0;       ;      0;   65,498;     ;     ;     ;  0.7;    0;       ;      0;      276;     ;     ;     ;  0.4;   31;       ;     45;  150,007;  0.0;     ;  0.0;  0.9;   70;       ;    121;  522,525;  0.0;     ;  0.0;  0.5;    0;       ;      0;    1,700;
