010010010260001;100.0; 84.9;  0.0;  9.2;  0.0;  4.6;  0.0;  1.2;  0.0;  0.2; 19.0; 23.1; 81.0; 76.9;     41;127,010; 17.8; 13.0;     ; 18.0; 12.6; 12.5; 13.3; 15.1; 63.8; 49.3;     ; 52.4; 52.7; 41.4; 52.2; 64.9; 36.2; 50.6;     ; 47.6; 47.1; 58.5; 47.6; 35.0; 18.1; 19.1; 19.7; 17.7; 14.0; 18.9; 18.6; 15.7; 12.6; 13.9; 14.1; 13.3;218.6;221.9;237.6;215.0; $41,218; $56,685; $55,162; $45,826; $76,030;$100,396; $96,256; $83,651;  5.1;     ;  2.5;  1.6;     ;  0.0;  3.1;  0.8;  0.0;     ;  0.0;  1.4;     ;  0.0;  5.7;  0.1;
010010010262002;100.0; 84.9;  0.0;  9.2;  0.0;  4.6;  0.0;  1.2;  0.0;  0.2; 19.0; 23.1; 81.0; 76.9;     41;127,010; 17.8; 13.0;     ; 18.0; 12.6; 12.5; 13.3; 15.1; 63.8; 49.3;     ; 52.4; 52.7; 41.4; 52.2; 64.9; 36.2; 50.6;     ; 47.6; 47.1; 58.5; 47.6; 35.0; 18.1; 19.1; 19.7; 17.7; 14.0; 18.9; 18.6; 15.7; 12.6; 13.9; 14.1; 13.3;218.6;221.9;237.6;215.0; $41,218; $56,685; $55,162; $45,826; $76,030;$100,396; $96,256; $83,651;  0.0;     ;  2.5;  1.6;     ;  0.0;  3.1;  0.8;  0.0;     ;  0.0;  1.4;     ;  0.0;  5.7;  0.1;
010010020260001; 97.8; 84.9;  0.0;  9.2;  0.0;  4.6;  0.0;  1.2;  2.2;  0.2; 17.2; 23.1; 82.8; 76.9;     45;127,010; 13.2; 13.0;     ;     ; 12.6; 12.5; 13.3; 15.1; 48.5; 49.3;     ;     ; 52.7; 41.4; 52.2; 64.9; 51.5; 50.6;     ;     ; 47.1; 58.5; 47.6; 35.0; 17.3; 19.1; 19.7; 17.7; 15.0; 18.9; 18.6; 15.7; 12.6; 13.9; 14.1; 13.3;208.7;221.9;237.6;215.0; $37,775; $56,685; $55,162; $45,826; $69,707;$100,396; $96,256; $83,651;  0.0;     ;  0.0;  1.6;     ;     ;  3.1;  0.8;  0.0;     ;  0.0;  1.4;     ;     ;  5.7;  0.1;
010010020262002; 97.8; 84.9;  0.0;  9.2;  0.0;  4.6;  0.0;  1.2;  2.2;  0.2; 17.2; 23.1; 82.8; 76.9;     45;127,010; 13.2; 13.0;     ;     ; 12.6; 12.5; 13.3; 15.1; 48.5; 49.3;     ;     ; 52.7; 41.4; 52.2; 64.9; 51.5; 50.6;     ;     ; 47.1; 58.5; 47.6; 35.0; 17.3; 19.1; 19.7; 17.7; 15.0; 18.9; 18.6; 15.7; 12.6; 13.9; 14.1; 13.3;208.7;221.9;237.6;215.0; $37,775; $56,685; $55,162; $45,826; $69,707;$100,396; $96,256; $83,651;  0.0;     ;  0.0;  1.6;     ;     ;  3.1;  0.8;  0.0;     ;  0.0;  1.4;     ;     ;  5.7;  0.1;
010010030260001;100.0; 84.9;  0.0;  9.2;  0.0;  4.6;  0.0;  1.2;  0.0;  0.2; 23.2; 23.1; 76.8; 76.9;     63;127,010; 15.0; 13.0;     ;     ; 12.6; 12.5; 13.3; 15.1; 59.3; 49.3;     ;     ; 52.7; 41.4; 52.2; 64.9; 40.7; 50.6;     ;     ; 47.1; 58.5; 47.6; 35.0; 21.3; 19.1; 19.7; 17.7; 16.5; 18.9; 18.6; 15.7; 14.7; 13.9; 14.1; 13.3;263.3;221.9;237.6;215.0; $42,944; $56,685; $55,162; $45,826; $67,549;$100,396; $96,256; $83,651;  0.0;     ;  0.0;  1.6;     ;     ;  3.1;  0.8;  0.0;     ;  0.0;  1.4;     ;     ;  5.7;  0.1;
010010030261001;100.0; 84.9;  0.0;  9.2;  0.0;  4.6;  0.0;  1.2;  0.0;  0.2; 23.2; 23.1; 76.8; 76.9;     63;127,010; 15.0; 13.0;     ;     ; 12.6; 12.5; 13.3; 15.1; 59.3; 49.3;     ;     ; 52.7; 41.4; 52.2; 64.9; 40.7; 50.6;     ;     ; 47.1; 58.5; 47.6; 35.0; 21.3; 19.1; 19.7; 17.7; 16.5; 18.9; 18.6; 15.7; 14.7; 13.9; 14.1; 13.3;263.3;221.9;237.6;215.0; $42,944; $56,685; $55,162; $45,826; $67,549;$100,396; $96,256; $83,651;  0.0;     ;  0.0;  1.6;     ;     ;  3.1;  0.8;  0.0;     ;  0.0;  1.4;     ;     ;  5.7;  0.1;
010010030262003;100.0; 84.9;  0.0;  9.2;  0.0;  4.6;  0.0;  1.2;  0.0;  0.2; 23.2; 23.1; 76.8; 76.9;     63;127,010; 15.0; 13.0;     ;     ; 12.6; 12.5; 13.3; 15.1; 59.3; 49.3;     ;     ; 52.7; 41.4; 52.2; 64.9; 40.7; 50.6;     ;     ; 47.1; 58.5; 47.6; 35.0; 21.3; 19.1; 19.7; 17.7; 16.5; 18.9; 18.6; 15.7; 14.7; 13.9; 14.1; 13.3;263.3;221.9;237.6;215.0; $42,944; $56,685; $55,162; $45,826; $67,549;$100,396; $96,256; $83,651;  0.0;     ;  0.0;  1.6;     ;     ;  3.1;  0.8;  0.0;     ;  0.0;  1.4;     ;     ;  5.7;  0.1;
010010030262008;100.0; 84.9;  0.0;  9.2;  0.0;  4.6;  0.0;  1.2;  0.0;  0.2; 23.2; 23.1; 76.8; 76.9;     63;127,010; 15.0; 13.0;     ;     ; 12.6; 12.5; 13.3; 15.1; 59.3; 49.3;     ;     ; 52.7; 41.4; 52.2; 64.9; 40.7; 50.6;     ;     ; 47.1; 58.5; 47.6; 35.0; 21.3; 19.1; 19.7; 17.7; 16.5; 18.9; 18.6; 15.7; 14.7; 13.9; 14.1; 13.3;263.3;221.9;237.6;215.0; $42,944; $56,685; $55,162; $45,826; $67,549;$100,396; $96,256; $83,651;  0.0;     ;  0.0;  1.6;     ;     ;  3.1;  0.8;  0.0;     ;  0.0;  1.4;     ;     ;  5.7;  0.1;
010010040260001;100.0; 84.9;  0.0;  9.2;  0.0;  4.6;  0.0;  1.2;  0.0;  0.2; 25.9; 23.1; 74.1; 76.9;     52;127,010; 14.0; 13.0;     ;     ; 12.6; 12.5; 13.3; 15.1; 64.5; 49.3;     ;     ; 52.7; 41.4; 52.2; 64.9; 35.5; 50.6;     ;     ; 47.1; 58.5; 47.6; 35.0; 21.0; 19.1; 19.7; 17.7; 13.9; 18.9; 18.6; 15.7; 13.1; 13.9; 14.1; 13.3;196.5;221.9;237.6;215.0; $37,153; $56,685; $55,162; $45,826; $70,989;$100,396; $96,256; $83,651;  0.0;     ;  0.0;  1.6;     ;     ;  3.1;  0.8;  0.0;     ;  0.0;  1.4;     ;     ;  5.7;  0.1;
010010040261001;100.0; 84.9;  0.0;  9.2;  0.0;  4.6;  0.0;  1.2;  0.0;  0.2; 25.9; 23.1; 74.1; 76.9;     52;127,010; 14.0; 13.0;     ;     ; 12.6; 12.5; 13.3; 15.1; 64.5; 49.3;     ;     ; 52.7; 41.4; 52.2; 64.9; 35.5; 50.6;     ;     ; 47.1; 58.5; 47.6; 35.0; 21.0; 19.1; 19.7; 17.7; 13.9; 18.9; 18.6; 15.7; 13.1; 13.9; 14.1; 13.3;196.5;221.9;237.6;215.0; $37,153; $56,685; $55,162; $45,826; $70,989;$100,396; $96,256; $83,651;  0.0;     ;  0.0;  1.6;     ;     ;  3.1;  0.8;  0.0;     ;  0.0;  1.4;     ;     ;  5.7;  0.1;
