050160620042011;   ;28;28;
050160620042012;   ;28;28;
050160630021003;   ;08;10;
050160630022006;   ;08;10;
050160630022008;   ;08;10;
050160630022009;   ;08;10;
050160630022010;   ;08;10;
050160630022011;   ;08;10;
050160630022012;   ;10;10;
050160640041006;   ;08;28;
050160640041007;   ;28;28;
050160640042001;   ;28;28;
050160640042004;   ;10;28;
050160640042005;   ;10;28;
050160640042011;   ;28;28;
050160640042012;   ;28;28;
050160650041002;   ;09;09;
050160650041007;   ;09;09;
050160650041012;   ;09;09;
050160650042004;   ;09;09;
050160650042005;   ;09;09;
050160650042009;   ;09;09;
050160650042010;   ;09;09;
050160650042014;   ;09;09;
050160650042015;   ;09;09;
050160650042019;   ;09;09;
050160650042020;   ;09;09;
050160650042021;   ;09;09;
050160650042022;   ;09;09;
050160650042023;   ;09;09;
050160650042024;   ;09;09;
050160670021002;   ;08;08;
050160670022003;   ;08;08;
050160680021002;   ;09;09;
050160680022001;   ;09;09;
050160680022004;   ;09;09;
050160680022005;   ;09;09;
050160690021003;   ;08;08;
050160690022001;   ;08;08;
050160690022004;   ;08;08;
050160700022003;   ;08;08;
050160710022001;   ;08;08;
050160720022002;   ;08;08;
050160730022001;   ;08;08;
050160735021003;   ;08;08;
050160735022002;   ;08;08;
050160735022003;   ;08;08;
050160740021001;   ;08;08;
050160740022003;   ;08;08;
050160740022004;   ;08;08;
050162020170001;   ;09;09;
050162030170001;   ;09;09;
050162030170002;   ;09;09;
050162070170001;   ;10;28;
050162070170003;   ;28;28;
050162070170004;   ;28;28;
050162110170001;   ;28;27;
050162110170002;   ;27;27;
050162110170003;   ;29;27;
050162110170004;   ;28;27;
050162110170006;   ;22;27;
050162140170002;   ;28;27;
050162140170004;   ;27;27;
050162140170005;   ;27;27;
050162140170006;   ;29;27;
050162140170007;   ;27;27;
050162140170008;   ;29;27;
050162190170002;   ;09;08;
050162190170003;   ;08;08;
050162250170001;   ;09;09;
050162250170002;   ;09;09;
060160780022001;   ;10;10;
060160790022001;   ;10;10;
060160800022001;   ;10;10;
060160800022002;   ;10;10;
060160810021001;   ;10;10;
060160810022001;   ;10;10;
060160810022003;   ;10;10;
060160830021003;   ;39;39;
060160830022002;   ;39;39;
060160830022004;   ;39;39;
060160830022005;   ;39;39;
060160840021002;   ;39;39;
060160840022003;   ;10;39;
060160840022004;   ;39;39;
060160840022005;   ;39;39;
060160845022001;   ;39;39;
060160855022001;   ;39;39;
060160860022001;   ;10;10;
060160870021005;   ;04;04;
060160870021006;   ;39;04;
060160870022003;   ;04;04;
060160870022007;   ;39;04;
060160870022008;   ;04;04;
060160870022010;   ;39;04;
060160880021007;   ;04;04;
060160880022001;   ;39;04;
060160880022003;   ;04;04;
060160880022005;   ;04;04;
060160880022006;   ;04;04;
060160880022009;   ;39;04;
060160890022001;   ;39;39;
060160890022002;   ;04;39;
060160890022003;   ;04;39;
060160890022004;   ;04;39;
060160890022005;   ;04;39;
060160890022006;   ;39;39;
060160890022007;   ;39;39;
060160890022008;   ;04;39;
060160890022010;   ;39;39;
060160890022012;   ;04;39;
060160900021002;   ;04;04;
060160900022001;   ;04;04;
060160900022005;   ;04;04;
060160910021001;   ;04;04;
060160910022001;   ;04;04;
060160910022003;   ;04;04;
060160910022004;   ;04;04;
060160910022005;   ;04;04;
060160920022001;   ;04;04;
060160925021001;   ;04;04;
060160925022002;   ;04;04;
060160925022003;   ;04;04;
060160930022001;   ;04;04;
060160940022001;   ;04;04;
060160950021001;   ;12;12;
060160950022002;   ;04;12;
060160960021004;   ;12;12;
060160960022001;   ;12;12;
060160960022002;   ;12;12;
060160960022003;   ;12;12;
060160960022005;   ;12;12;
060160970021003;   ;39;39;
060160970021004;   ;39;39;
060160970022001;   ;39;39;
060160970022003;   ;39;39;
060160970022005;   ;39;39;
060160970022006;   ;04;39;
060160970022007;   ;04;39;
060160970022008;   ;39;39;
060160970022009;   ;39;39;
060160970022010;   ;39;39;
060160980021004;   ;12;12;
060160980022001;   ;04;12;
060160980022002;   ;12;12;
060160980022003;   ;04;12;
060160990021002;   ;12;12;
060160990022001;   ;12;12;
060160990022002;   ;12;12;
060160990022003;   ;12;12;
060160990022004;   ;11;12;
060160990022005;   ;12;12;
060160990022006;   ;12;12;
060160990022007;   ;12;12;
060160990022008;   ;12;12;
060160990022009;   ;12;12;
060160990022010;   ;12;12;
060160990022011;   ;12;12;
060160990022012;   ;12;12;
060160990022013;   ;12;12;
060160990022014;   ;12;12;
060160990022015;   ;12;12;
060161000021002;   ;12;12;
060161000021003;   ;12;12;
060161000022001;   ;12;12;
060161000022003;   ;12;12;
060161000022004;   ;12;12;
060161000022006;   ;12;12;
060161000022007;   ;12;12;
060161000022008;   ;12;12;
060161010021006;   ;24;24;
060161010022001;   ;24;24;
060161010022002;   ;41;24;
060161010022005;   ;24;24;
060161020021004;   ;04;04;
060161020022001;   ;12;04;
060161020022002;   ;04;04;
060161020022003;   ;04;04;
060161020022007;   ;04;04;
060161020022008;   ;04;04;
060161030022002;   ;11;11;
060161030022004;   ;11;11;
060161030022005;   ;12;11;
060161030022006;   ;11;11;
060161030022007;   ;11;11;
060161030022008;   ;11;11;
060161050021001;   ;41;12;
060161050022002;   ;16;12;
060161050022003;   ;12;12;
060161050022004;   ;12;12;
060161050022005;   ;41;12;
060161060021003;   ;41;41;
060161060022001;   ;41;41;
060161070021001;   ;41;41;
060161070022002;   ;16;41;
060162000130001;   ;39;39;
060162010170001;   ;12;12;
060162010170002;   ;04;12;
060162010170003;   ;12;12;
060162040170001;   ;04;04;
060162080170001;   ;12;12;
060162090170001;   ;04;04;
060162090170002;   ;04;04;
060162090170003;   ;04;04;
060162120160001;   ;39;39;
060162120160002;   ;39;39;
060162340160001;   ;10;10;
060164010260001;   ;39;39;
060164010261001;   ;39;39;
060164010262003;   ;39;39;
060164010262004;   ;39;39;
060164010262005;   ;39;39;
070161040021001;   ;11;11;
070161040022001;   ;11;11;
070161040022003;   ;11;11;
070161040022004;   ;11;11;
070161040022005;   ;11;11;
070161080022001;   ;16;16;
070161090021006;   ;12;12;
070161090022001;   ;12;12;
070161090022002;   ;12;12;
070161090022004;   ;12;12;
070161090022006;   ;12;12;
070161100022002;   ;01;01;
070161110021001;   ;12;12;
070161110022001;   ;12;12;
070161110022002;   ;11;12;
070161110022005;   ;12;12;
070161110022006;   ;12;12;
070161110022007;   ;16;12;
070161110022010;   ;16;12;
070161110022011;   ;12;12;
07016113A021002;   ;41;41;
07016113A022002;   ;41;41;
07016113A022004;   ;41;41;
070161170021001;   ;16;18;
070161170022002;   ;16;18;
070161170022003;   ;16;18;
070161170022004;   ;18;18;
070161170022005;   ;18;18;
070161180041004;   ;14;18;
070161180042002;   ;18;18;
070161180042003;   ;18;18;
070161220021005;   ;16;16;
070161220022001;   ;18;16;
070161220022002;   ;16;16;
070161220022003;   ;16;16;
070161220022004;   ;16;16;
070161230021001;   ;18;18;
070161230022003;   ;16;18;
070161230022006;   ;18;18;
070161230022007;   ;16;18;
070161230022008;   ;18;18;
070161230022010;   ;18;18;
070161240021001;   ;18;18;
070161240022002;   ;18;18;
070161240022003;   ;18;18;
070161240022004;   ;18;18;
070161240022005;   ;18;18;
070161250021001;   ;14;14;
070161250022003;   ;18;14;
070161250022004;   ;18;14;
070161260021005;   ;14;14;
070161260022001;   ;18;14;
070161260022002;   ;14;14;
070161260022004;   ;18;14;
070161270021005;   ;18;18;
070161270022001;   ;18;18;
070161270022004;   ;18;18;
070161275021001;   ;18;18;
070161275022003;   ;18;18;
070161275022004;   ;18;18;
070161280021003;   ;14;14;
070161280022002;   ;14;14;
070161280022005;   ;14;14;
070161280022006;   ;14;14;
070161300021001;   ;14;14;
070161300021002;   ;14;14;
070161300021003;   ;14;14;
070161300022004;   ;14;14;
070161300022008;   ;14;14;
070161300022010;   ;14;14;
070161300022011;   ;14;14;
070161300022012;   ;14;14;
070161300022018;   ;14;14;
070161300022019;   ;14;14;
070161320022001;   ;14;14;
070161320022002;   ;14;14;
070161320022003;   ;14;14;
070161330022001;   ;14;14;
070161350021004;   ;18;18;
070161350021005;   ;18;18;
070161350021006;   ;19;18;
070161350022001;   ;18;18;
070161350022002;   ;18;18;
070161350022007;   ;18;18;
070161350022008;   ;18;18;
070161350022010;   ;18;18;
070161350022012;   ;18;18;
070161350022013;   ;19;18;
070161400021003;   ;14;14;
070161400021004;   ;19;14;
070161400022001;   ;18;14;
070161400022004;   ;14;14;
070161400022005;   ;19;14;
070161400022006;   ;19;14;
070161400022007;   ;19;14;
070161420021001;   ;14;14;
070161420022002;   ;14;14;
070161420022003;   ;14;14;
070161420022004;   ;14;14;
070161430022001;   ;15;15;
070161430022002;   ;14;15;
070161430022004;   ;15;15;
070161430022005;   ;15;15;
070161435021003;   ;15;15;
070161435022001;   ;15;15;
070161435022006;   ;15;15;
070161435022007;   ;14;15;
070161435022010;   ;15;15;
070161440021002;   ;19;19;
070161440022003;   ;15;19;
070161440022004;   ;19;19;
070161440022005;   ;15;19;
070161440022007;   ;19;19;
070161440022009;   ;19;19;
070161440022010;   ;19;19;
070161450021001;   ;19;19;
070161450022002;   ;19;19;
070161450022003;   ;14;19;
070161450022004;   ;15;19;
070161460041001;   ;19;19;
070161460042002;   ;19;19;
070161460042003;   ;19;19;
070161460042005;   ;14;19;
070161460042006;   ;14;19;
070161470021001;   ;15;15;
070161470022004;   ;15;15;
070161470022006;   ;15;15;
070161470022007;   ;15;15;
070161480021002;   ;15;15;
070161480021003;   ;15;15;
070161480021004;   ;15;15;
070161480022002;   ;15;15;
070161480022003;   ;15;15;
070161480022005;   ;15;15;
070161480022006;   ;15;15;
070161480022007;   ;15;15;
070161480022010;   ;15;15;
070161490021004;   ;15;17;
070161490021005;   ;15;17;
070161490021006;   ;15;17;
070161490022002;   ;15;17;
070161490022005;   ;17;17;
070161490022006;   ;15;17;
070161490022009;   ;17;17;
070161490022010;   ;15;17;
070161500021005;   ;15;15;
070161500022001;   ;15;15;
070161500022002;   ;15;15;
070161510021001;   ;15;15;
070161510022002;   ;15;15;
070161510022004;   ;15;15;
070161510022006;   ;15;15;
070161520021001;   ;15;15;
070161520022001;   ;15;15;
070161520022002;   ;15;15;
070161520022004;   ;15;15;
070161520022005;   ;15;15;
070161520022007;   ;15;15;
070161520022008;   ;15;15;
070161525021002;   ;15;15;
070161525022001;   ;15;15;
070161525022004;   ;15;15;
070161525022005;   ;19;15;
070161525022006;   ;15;15;
070161530021003;   ;15;15;
070161530022002;   ;40;15;
070161530022005;   ;15;15;
070161530022006;   ;15;15;
070161540022002;   ;15;15;
070161545022001;   ;17;17;
070161550021001;   ;17;17;
070161550022002;   ;17;17;
070161550022004;   ;17;17;
070161560022001;   ;17;17;
070161570021001;   ;17;17;
070161570022001;   ;17;17;
070161580021004;   ;17;17;
070161580022001;   ;17;17;
070161580022005;   ;17;17;
070161580022006;   ;17;17;
070161590021001;   ;19;19;
070161590022002;   ;19;19;
070161590022004;   ;19;19;
070161590022005;   ;19;19;
070161590022006;   ;19;19;
070161600021001;   ;19;19;
070161600022003;   ;19;19;
070161600022004;   ;19;19;
070161610021003;   ;40;40;
070161610022001;   ;40;40;
070161610022002;   ;40;40;
070161610022006;   ;40;40;
070161610022007;   ;40;40;
070161620021004;   ;40;19;
070161620022001;   ;19;19;
070161620022003;   ;40;19;
070161620022005;   ;40;19;
070161620022008;   ;19;19;
070161620022009;   ;40;19;
070161620022010;   ;19;19;
070161630021010;   ;40;40;
070161630022001;   ;40;40;
070161630022002;   ;40;40;
070161630022003;   ;40;40;
070161630022007;   ;19;40;
070161630022008;   ;40;40;
070161670021002;   ;15;15;
070161670022001;   ;15;15;
070161670022003;   ;15;15;
070161670022004;   ;15;15;
070161680041003;   ;17;17;
070161680042001;   ;17;17;
070161680042002;   ;17;17;
070161690021001;   ;15;15;
070161690022002;   ;15;15;
070161700022001;   ;40;40;
070161700022002;   ;40;40;
070161700022005;   ;40;40;
070161700022007;   ;40;40;
070161700022008;   ;40;40;
070161700022009;   ;40;40;
070161700022011;   ;40;40;
070161700022012;   ;40;40;
070161700022013;   ;40;40;
070161710021001;   ;17;17;
070161710022001;   ;17;17;
070161720022001;   ;17;17;
070161940021001;   ;15;15;
070161940022002;   ;15;15;
070161940022004;   ;15;15;
070161940022005;   ;15;15;
070162050170001;   ;15;15;
070162050170002;   ;15;15;
070162050170003;   ;15;15;
070162060170001;   ;40;40;
070162060170002;   ;15;40;
070162100170001;   ;41;41;
070162150170001;   ;17;17;
070162150170002;   ;17;17;
070162170160001;   ;11;11;
070162180160001;   ;14;18;
070162180160004;   ;18;18;
070162180160007;   ;14;18;
070162200170001;   ;12;12;
070162270170001;   ;40;19;
070162270170002;   ;19;19;
070162270170003;   ;19;19;
070162280160001;   ;15;15;
070162280160002;   ;19;15;
070162280160003;   ;19;15;
070162280160004;   ;15;15;
070162290160001;   ;18;18;
070162300130001;   ;18;18;
070162300130002;   ;18;18;
070162300130003;   ;19;18;
070162310160001;   ;18;18;
070162330160001;   ;40;40;
07016901025001C;   ;19;19;
080083080260001;   ;45;45;
080083080262003;   ;45;45;
080083140260001;   ;36;36;
080083140261001;   ;45;36;
080083140262002;   ;36;36;
080083990260002;   ;45;45;
080083990261001;   ;45;45;
080083990262001;   ;45;45;
080083990262002;   ;45;45;
080431190220003;   ;45;45;
080431190221001;   ;45;45;
080431190222002;   ;45;45;
080431200220002;   ;45;45;
080431200221001;   ;45;45;
080431200222002;   ;45;45;
080432050260001;   ;45;45;
080432050262002;   ;45;45;
080432060260003;   ;45;45;
080432060261001;   ;45;45;
080432060262002;   ;45;45;
080432100260002;   ;45;45;
080432100261001;   ;45;45;
080432100262003;   ;45;45;
080432110260002;   ;45;45;
080432110261001;   ;45;45;
080432110262001;   ;45;45;
080891450220001;   ;45;45;
080891450221002;   ;45;45;
080891450222003;   ;45;45;
080891450222004;   ;45;45;
080891450222005;   ;45;45;
080891450222006;   ;45;45;
080891450222012;   ;45;45;
080891450222015;   ;45;45;
080891450222017;   ;45;45;
080892000260001;   ;45;45;
080892000261001;   ;45;45;
080892000262001;   ;45;45;
080892010260001;   ;45;45;
080892010262003;   ;45;45;
080892020260001;   ;45;45;
080892020261002;   ;45;45;
080892020262003;   ;45;45;
080892030260001;   ;45;45;
080892030261001;   ;45;45;
080892030262003;   ;45;45;
090100010260001;   ;51;51;
090100010262002;   ;51;51;
090100030260001;   ;51;51;
090100030261002;   ;51;51;
090100030262003;   ;51;51;
090100030262004;   ;51;51;
090100030262005;   ;51;51;
090100040260001;   ;52;52;
090100040260002;   ;52;52;
090100040261003;   ;52;52;
090100040261005;   ;52;52;
090100040261007;   ;52;52;
090100040262007;   ;52;52;
090100040262008;   ;52;52;
090100040262010;   ;52;52;
090100040262011;   ;52;52;
090100040262013;   ;52;52;
090100040262017;   ;52;52;
090100040262020;   ;52;52;
090100040262021;   ;52;52;
090100040262024;   ;52;52;
090100040262026;   ;52;52;
090100040262027;   ;52;52;
090100070260007;   ;51;51;
090100070261005;   ;51;51;
090100070262006;   ;51;51;
090100070262007;   ;51;51;
090100080260001;   ;51;51;
090100080262001;   ;51;51;
090101160220001;   ;52;52;
090101160221002;   ;52;52;
090101160222004;   ;52;52;
090101160222005;   ;52;52;
090101160222007;   ;52;52;
090101160222008;   ;52;52;
090101160222012;   ;52;52;
090101160222013;   ;52;52;
090101300042001;   ;52;52;
090101370021003;   ;52;52;
090101370022001;   ;52;52;
090101370022002;   ;52;52;
090101370022006;   ;52;52;
090101370022007;   ;52;52;
090101420042001;   ;51;51;
090101690041001;   ;51;51;
090101690042001;   ;51;51;
090101880042001;   ;52;52;
090101930170001;   ;52;52;
090101970041001;   ;52;52;
090101970042001;   ;52;52;
090101970042002;   ;51;52;
090103050160001;   ;51;51;
090270050260001;   ;53;53;
090270050261003;   ;53;53;
090270050262004;   ;53;53;
090270100260001;   ;53;53;
090270100261002;   ;53;53;
090270100262004;   ;53;53;
090270100262005;   ;53;53;
100110010260002;   ;48;48;
100110010261001;   ;48;48;
100110010262001;   ;48;48;
100110030260006;   ;48;48;
100110030261005;   ;48;48;
100110030262001;   ;48;48;
100110030262003;   ;48;48;
100110030262005;   ;48;48;
100110040260002;   ;48;48;
100110040261001;   ;48;48;
100110040262001;   ;48;48;
100110080260006;   ;48;48;
100110080261005;   ;48;48;
100110080262001;   ;48;48;
100110080262003;   ;48;48;
100110080262004;   ;48;48;
100110140240001;   ;48;48;
100110140242001;   ;48;48;
100680020260001;   ;48;48;
100680020261002;   ;48;48;
100680020262003;   ;48;48;
100680020262005;   ;48;48;
100680030260001;   ;48;48;
100680030261002;   ;48;48;
100680030262003;   ;48;48;
100680030262006;   ;48;48;
100680120260001;   ;48;48;
100680120261002;   ;48;48;
100680120262003;   ;48;48;
100680120262004;   ;48;48;
100680120262006;   ;48;48;
100680220260001;   ;48;48;
100680220262003;   ;48;48;
11012002C260001;   ;55;55;
11012002C261002;   ;55;55;
11012002C262003;   ;55;55;
11012002C262005;   ;55;55;
11012003C260001;   ;55;55;
11012003C262005;   ;55;55;
11012004C260001;   ;55;55;
11012004C262003;   ;55;55;
110150010260001;   ;55;55;
110150010261002;   ;55;55;
110150010262003;   ;55;55;
110150010262004;   ;55;55;
110150010262006;   ;55;55;
110150010262007;   ;55;55;
110150020260001;   ;55;55;
110150020261003;   ;55;55;
110150020262015;   ;55;55;
110150020262016;   ;55;55;
110150050260002;   ;55;55;
110150050262001;   ;55;55;
110180030260001;   ;55;55;
110180030262002;   ;55;55;
110180030262005;   ;55;55;
110180770260001;   ;55;55;
110180770261001;   ;55;55;
110180770262003;   ;55;55;
110213010260001;   ;51;51;
110213010261004;   ;51;51;
110213010262002;   ;51;51;
110213020260001;   ;51;51;
110213020261001;   ;51;51;
110213020262001;   ;51;51;
110213050260001;   ;51;51;
110213050261001;   ;51;51;
110213050262003;   ;51;51;
110213050262004;   ;51;51;
110213060260001;   ;51;51;
110213060262002;   ;51;51;
110230010260001;   ;51;51;
110230010262001;   ;51;51;
110230010262002;   ;51;51;
110230030260001;   ;55;55;
