020610010262002;107.4; 97.7; 99.4;119.9;107.2;102.9;     ;     ; 69.0; 70.4;     ;     ; 64.8; 66.3;     ;     ;  0.0; 87.4; 99.9; 81.8; 50.0; 90.8; 88.8; 85.0;N;N;N;N;
020610010262003; 92.4; 97.7; 99.4;107.9;107.2;102.9;     ;     ; 69.0; 70.4;     ;     ; 64.8; 66.3;     ;     ;  0.0; 87.4; 90.8; 48.7; 50.0; 90.8; 88.8; 85.0;N;N;N;N;
020610010262006; 93.8; 97.7; 99.4;103.1;107.2;102.9;     ;     ; 69.0; 70.4;     ;     ; 64.8; 66.3;     ;     ;  0.0; 87.4; 99.9; 70.0; 50.0; 90.8; 88.8; 85.0;N;N;N;N;
020610010262010; 94.2; 97.7; 99.4;111.9;107.2;102.9;     ;     ; 69.0; 70.4;     ;     ; 64.8; 66.3;     ;     ;  0.0; 87.4; 95.8; 66.7; 50.0; 90.8; 88.8; 85.0;N;N;N;N;
020610380260001;     ; 95.3; 99.4;     ;104.5;102.9; 75.0;     ; 75.0; 70.4; 75.0;     ; 75.0; 66.3; 92.0;     ; 92.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
020610380262001; 96.2; 95.3; 99.4;107.5;104.5;102.9;     ;     ; 75.0; 70.4;     ;     ; 75.0; 66.3;     ;     ; 92.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
020771000260001; 95.1; 96.1; 99.4; 94.8;104.9;102.9; 65.2;     ; 65.2; 70.4; 60.9;     ; 60.9; 66.3; 97.0;     ; 97.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
020771000262004; 98.0; 96.1; 99.4;123.0;104.9;102.9;     ;     ; 65.2; 70.4;     ;     ; 60.9; 66.3;     ;     ; 97.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
020771010260001; 83.4; 84.6; 99.4; 88.6; 94.4;102.9; 59.1;     ; 59.1; 70.4; 56.8;     ; 56.8; 66.3; 10.7;     ; 10.7; 87.4; 27.8; 71.4; 50.0; 90.8; 88.8; 85.0;N;N;N;N;
020771010262005; 85.2; 84.6; 99.4; 97.5; 94.4;102.9;     ;     ; 59.1; 70.4;     ;     ; 56.8; 66.3;     ;     ; 10.7; 87.4; 99.9; 64.0; 50.0; 90.8; 88.8; 85.0;N;N;N;N;
020910160042001; 99.3; 99.3; 99.4;101.0;101.0;102.9;     ;     ;     ; 70.4;     ;     ;     ; 66.3;     ;     ;     ; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
020910170220001;     ;100.0; 99.4;     ;102.3;102.9; 64.7;     ; 64.7; 70.4; 64.7;     ; 64.7; 66.3;100.0;     ;100.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
020910170221001; 98.1;100.0; 99.4;100.1;102.3;102.9;     ;     ; 64.7; 70.4;     ;     ; 64.7; 66.3;     ;     ;100.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
020910170222002;103.3;100.0; 99.4;106.1;102.3;102.9;     ;     ; 64.7; 70.4;     ;     ; 64.7; 66.3;     ;     ;100.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
020910370041001; 93.3; 92.9; 99.4; 95.4; 96.6;102.9;     ;     ;     ; 70.4;     ;     ;     ; 66.3;     ;     ;     ; 87.4;  0.4; 82.4; 50.0; 90.8; 88.8; 85.0;N;N;N;N;
020910370042002; 91.6; 92.9; 99.4;100.9; 96.6;102.9;     ;     ;     ; 70.4;     ;     ;     ; 66.3;     ;     ;     ; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
020910370042003;     ; 92.9; 99.4;     ; 96.6;102.9;     ;     ;     ; 70.4;     ;     ;     ; 66.3;     ;     ;     ; 87.4;     ; 62.5; 50.0; 90.8; 88.8; 85.0;N;N;N;N;
020910430042001; 88.6; 88.6; 99.4; 93.7; 93.7;102.9;     ;     ;     ; 70.4;     ;     ;     ; 66.3;     ;     ;     ; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
020910660220001;     ; 97.2; 99.4;     ; 89.9;102.9; 45.0;     ; 45.0; 70.4; 45.0;     ; 45.0; 66.3; 77.8;     ; 77.8; 87.4; 55.6; 99.9;100.0; 90.8; 88.8; 85.0;N;N;N;N;
020910660221001;100.2; 97.2; 99.4; 81.5; 89.9;102.9;     ;     ; 45.0; 70.4;     ;     ; 45.0; 66.3;     ;     ; 77.8; 87.4; 77.4; 99.9;100.0; 90.8; 88.8; 85.0;N;N;N;N;
020910660222001; 95.8; 97.2; 99.4; 94.0; 89.9;102.9;     ;     ; 45.0; 70.4;     ;     ; 45.0; 66.3;     ;     ; 77.8; 87.4; 91.7; 99.9;100.0; 90.8; 88.8; 85.0;N;N;N;N;
020910810160001;     ;     ; 99.4;     ;     ;102.9; 69.5;     ; 69.5; 70.4; 65.6;     ; 65.6; 66.3; 89.9;     ; 89.9; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
020910840260001;     ; 94.9; 99.4;     ; 97.4;102.9; 67.6;     ; 67.6; 70.4; 58.8;     ; 58.8; 66.3; 96.6;     ; 96.6; 87.4; 80.2; 71.4;100.0; 90.8; 88.8; 85.0;N;N;N;N;
020910840261002; 93.9; 94.9; 99.4; 97.3; 97.4;102.9;     ;     ; 67.6; 70.4;     ;     ; 58.8; 66.3;     ;     ; 96.6; 87.4; 99.9; 99.9;100.0; 90.8; 88.8; 85.0;N;N;N;N;
020910840262004;     ; 94.9; 99.4;     ; 97.4;102.9;     ;     ; 67.6; 70.4;     ;     ; 58.8; 66.3;     ;     ; 96.6; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
020910840262005;     ; 94.9; 99.4;     ; 97.4;102.9;     ;     ; 67.6; 70.4;     ;     ; 58.8; 66.3;     ;     ; 96.6; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030030010260001;     ; 93.2; 99.4;     ; 94.7;102.9; 56.7;     ; 56.7; 70.4; 56.7;     ; 56.7; 66.3; 75.0;     ; 75.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030030010261001; 90.1; 93.2; 99.4; 96.1; 94.7;102.9;     ;     ; 56.7; 70.4;     ;     ; 56.7; 66.3;     ;     ; 75.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030030010262001; 97.0; 93.2; 99.4; 93.0; 94.7;102.9;     ;     ; 56.7; 70.4;     ;     ; 56.7; 66.3;     ;     ; 75.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030030020260001;     ; 98.6; 99.4;     ;101.5;102.9; 66.4;     ; 66.4; 70.4; 65.6;     ; 65.6; 66.3; 96.8;     ; 96.8; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030030020261002;101.2; 98.6; 99.4;100.1;101.5;102.9;     ;     ; 66.4; 70.4;     ;     ; 65.6; 66.3;     ;     ; 96.8; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030030020262003; 94.4; 98.6; 99.4; 98.6;101.5;102.9;     ;     ; 66.4; 70.4;     ;     ; 65.6; 66.3;     ;     ; 96.8; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030030020262004; 99.0; 98.6; 99.4;105.8;101.5;102.9;     ;     ; 66.4; 70.4;     ;     ; 65.6; 66.3;     ;     ; 96.8; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030030020262005; 98.9; 98.6; 99.4;107.0;101.5;102.9;     ;     ; 66.4; 70.4;     ;     ; 65.6; 66.3;     ;     ; 96.8; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030250100260001;     ; 94.4; 99.4;     ;105.0;102.9; 61.2;     ; 61.2; 70.4; 61.2;     ; 61.2; 66.3; 88.0;     ; 88.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030250100262002; 94.4; 94.4; 99.4;105.0;105.0;102.9;     ;     ; 61.2; 70.4;     ;     ; 61.2; 66.3;     ;     ; 88.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030250200260001; 98.6;101.6; 99.4;101.9;105.6;102.9; 79.4;     ; 79.4; 70.4; 79.4;     ; 79.4; 66.3; 96.2;     ; 96.2; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
