010010040262004;100.0; 83.6;  0.0;  6.6;  0.0;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4;  0.0;  4.1; 24.7; 22.9; 75.3; 77.1;     53;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 65.8; 41.1;     ; 75.0; 42.8; 35.0; 44.5; 57.1; 34.2; 58.2;     ; 25.0; 56.1; 64.7; 54.8; 42.4; 18.0; 18.6; 19.8; 17.4; 13.4; 18.1; 17.8; 14.4; 10.0; 11.6; 12.2; 10.9;116.2;189.5;206.2;187.0; $40,744; $62,444; $59,605; $48,344; $73,989;$101,093; $95,504; $86,861;  0.0;     ;  0.0;  0.6;     ;  0.0;  1.5;  0.3;  0.0;     ;  0.0;  0.6;     ;  0.0;  1.8;  0.0; 85.7; 86.5; 85.1; 85.6; 1; 2; 2; 2;
010010040262006;100.0; 83.6;  0.0;  6.6;  0.0;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4;  0.0;  4.1; 24.7; 22.9; 75.3; 77.1;     53;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 65.8; 41.1;     ; 75.0; 42.8; 35.0; 44.5; 57.1; 34.2; 58.2;     ; 25.0; 56.1; 64.7; 54.8; 42.4; 18.0; 18.6; 19.8; 17.4; 13.4; 18.1; 17.8; 14.4; 10.0; 11.6; 12.2; 10.9;116.2;189.5;206.2;187.0; $40,744; $62,444; $59,605; $48,344; $73,989;$101,093; $95,504; $86,861;  0.0;     ;  0.0;  0.6;     ;  0.0;  1.5;  0.3;  0.0;     ;  0.0;  0.6;     ;  0.0;  1.8;  0.0; 96.2; 86.5; 85.1; 85.6; 3; 2; 2; 2;
010011720220003; 86.9; 83.6;  0.4;  6.6;  0.3;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4; 12.5;  4.1; 13.6; 22.9; 86.4; 77.1;    394;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 45.7; 41.1; 45.7;     ; 42.8; 35.0; 44.5; 40.9; 54.1; 58.2; 54.3;     ; 56.1; 64.7; 54.8; 58.3; 18.3; 18.6; 19.8; 20.6; 18.9; 18.1; 17.8; 19.2; 10.6; 11.6; 12.2; 12.6;258.2;189.5;206.2;213.5; $44,782; $62,444; $59,605; $62,778; $83,600;$101,093; $95,504; $97,943;  2.6;     ;  0.8;  0.6;  0.0;     ;  1.5;  0.3;  0.0;     ;  0.0;  0.6;  0.0;     ;  1.8;  0.0; 88.0; 86.5; 85.4; 85.6; 3; 2; 2; 2;
010011720221003; 86.9; 83.6;  0.4;  6.6;  0.3;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4; 12.5;  4.1; 13.6; 22.9; 86.4; 77.1;    394;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 45.7; 41.1; 45.7;     ; 42.8; 35.0; 44.5; 40.9; 54.1; 58.2; 54.3;     ; 56.1; 64.7; 54.8; 58.3; 18.3; 18.6; 19.8; 20.6; 18.9; 18.1; 17.8; 19.2; 10.6; 11.6; 12.2; 12.6;258.2;189.5;206.2;213.5; $44,782; $62,444; $59,605; $62,778; $83,600;$101,093; $95,504; $97,943;  1.4;     ;  0.8;  0.6;  0.0;     ;  1.5;  0.3;  0.0;     ;  0.0;  0.6;  0.0;     ;  1.8;  0.0; 80.1; 86.5; 85.4; 85.6; 3; 2; 2; 2;
010011720222004; 86.9; 83.6;  0.4;  6.6;  0.3;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4; 12.5;  4.1; 13.6; 22.9; 86.4; 77.1;    394;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 45.7; 41.1; 45.7;     ; 42.8; 35.0; 44.5; 40.9; 54.1; 58.2; 54.3;     ; 56.1; 64.7; 54.8; 58.3; 18.3; 18.6; 19.8; 20.6; 18.9; 18.1; 17.8; 19.2; 10.6; 11.6; 12.2; 12.6;258.2;189.5;206.2;213.5; $44,782; $62,444; $59,605; $62,778; $83,600;$101,093; $95,504; $97,943;  0.0;     ;  0.8;  0.6;  0.0;     ;  1.5;  0.3;  0.0;     ;  0.0;  0.6;  0.0;     ;  1.8;  0.0; 92.4; 86.5; 85.4; 85.6; 1; 2; 2; 2;
010011720222006; 86.9; 83.6;  0.4;  6.6;  0.3;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4; 12.5;  4.1; 13.6; 22.9; 86.4; 77.1;    394;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 45.7; 41.1; 45.7;     ; 42.8; 35.0; 44.5; 40.9; 54.1; 58.2; 54.3;     ; 56.1; 64.7; 54.8; 58.3; 18.3; 18.6; 19.8; 20.6; 18.9; 18.1; 17.8; 19.2; 10.6; 11.6; 12.2; 12.6;258.2;189.5;206.2;213.5; $44,782; $62,444; $59,605; $62,778; $83,600;$101,093; $95,504; $97,943;  0.0;     ;  0.8;  0.6;  0.0;     ;  1.5;  0.3;  0.0;     ;  0.0;  0.6;  0.0;     ;  1.8;  0.0; 88.5; 86.5; 85.4; 85.6; 4; 2; 2; 2;
010011720222007; 86.9; 83.6;  0.4;  6.6;  0.3;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4; 12.5;  4.1; 13.6; 22.9; 86.4; 77.1;    394;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 45.7; 41.1; 45.7;     ; 42.8; 35.0; 44.5; 40.9; 54.1; 58.2; 54.3;     ; 56.1; 64.7; 54.8; 58.3; 18.3; 18.6; 19.8; 20.6; 18.9; 18.1; 17.8; 19.2; 10.6; 11.6; 12.2; 12.6;258.2;189.5;206.2;213.5; $44,782; $62,444; $59,605; $62,778; $83,600;$101,093; $95,504; $97,943;  0.0;     ;  0.8;  0.6;  0.0;     ;  1.5;  0.3;  0.0;     ;  0.0;  0.6;  0.0;     ;  1.8;  0.0; 88.7; 86.5; 85.4; 85.6; 1; 2; 2; 2;
010011720222008; 86.9; 83.6;  0.4;  6.6;  0.3;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4; 12.5;  4.1; 13.6; 22.9; 86.4; 77.1;    394;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 45.7; 41.1; 45.7;     ; 42.8; 35.0; 44.5; 40.9; 54.1; 58.2; 54.3;     ; 56.1; 64.7; 54.8; 58.3; 18.3; 18.6; 19.8; 20.6; 18.9; 18.1; 17.8; 19.2; 10.6; 11.6; 12.2; 12.6;258.2;189.5;206.2;213.5; $44,782; $62,444; $59,605; $62,778; $83,600;$101,093; $95,504; $97,943;  0.0;     ;  0.8;  0.6;  0.0;     ;  1.5;  0.3;  0.0;     ;  0.0;  0.6;  0.0;     ;  1.8;  0.0; 89.7; 86.5; 85.4; 85.6; 2; 2; 2; 2;
010011720222009; 86.9; 83.6;  0.4;  6.6;  0.3;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4; 12.5;  4.1; 13.6; 22.9; 86.4; 77.1;    394;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 45.7; 41.1; 45.7;     ; 42.8; 35.0; 44.5; 40.9; 54.1; 58.2; 54.3;     ; 56.1; 64.7; 54.8; 58.3; 18.3; 18.6; 19.8; 20.6; 18.9; 18.1; 17.8; 19.2; 10.6; 11.6; 12.2; 12.6;258.2;189.5;206.2;213.5; $44,782; $62,444; $59,605; $62,778; $83,600;$101,093; $95,504; $97,943;  0.0;     ;  0.8;  0.6;  0.0;     ;  1.5;  0.3;  0.0;     ;  0.0;  0.6;  0.0;     ;  1.8;  0.0; 86.9; 86.5; 85.4; 85.6; 2; 2; 2; 2;
010011720222016; 86.9; 83.6;  0.4;  6.6;  0.3;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4; 12.5;  4.1; 13.6; 22.9; 86.4; 77.1;    394;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 45.7; 41.1; 45.7;     ; 42.8; 35.0; 44.5; 40.9; 54.1; 58.2; 54.3;     ; 56.1; 64.7; 54.8; 58.3; 18.3; 18.6; 19.8; 20.6; 18.9; 18.1; 17.8; 19.2; 10.6; 11.6; 12.2; 12.6;258.2;189.5;206.2;213.5; $44,782; $62,444; $59,605; $62,778; $83,600;$101,093; $95,504; $97,943;  0.0;     ;  0.8;  0.6;  0.0;     ;  1.5;  0.3;  0.0;     ;  0.0;  0.6;  0.0;     ;  1.8;  0.0; 84.3; 86.5; 85.4; 85.6; 1; 2; 2; 2;
