010010010260001;   60;       ;     97;  454,072;  1.7;     ;  1.0;  0.7;   35;       ;     58;  231,511;  2.9;     ;  1.7;  0.8;   25;       ;     39;  222,497;  0.0;     ;  0.0;  0.6;   59;       ;     95;  231,754;  1.7;     ;  1.1;  0.5;    0;       ;      0;   77,973;     ;     ;     ;  1.3;    0;       ;      0;  108,437;     ;     ;     ;  0.7;    0;       ;      0;   20,846;     ;     ;     ;  0.3;    0;       ;      0;      425;     ;     ;     ;  0.2;    0;       ;      0;    1,245;     ;     ;     ;  1.1;    1;       ;      2;   13,169;     ;     ;     ;  0.8;    0;       ;      0;   23,463;     ;     ;     ;  0.9;    0;       ;      0;      112;     ;     ;     ;  0.9;    8;       ;     11;   60,394;     ;     ;  0.0;  1.4;   26;       ;     48;  226,590;  0.0;     ;  0.0;  0.9;
010010010262002;   37;       ;     97;  454,072;  0.0;     ;  1.0;  0.7;   23;       ;     58;  231,511;  0.0;     ;  1.7;  0.8;   14;       ;     39;  222,497;  0.0;     ;  0.0;  0.6;   36;       ;     95;  231,754;  0.0;     ;  1.1;  0.5;    0;       ;      0;   77,973;     ;     ;     ;  1.3;    0;       ;      0;  108,437;     ;     ;     ;  0.7;    0;       ;      0;   20,846;     ;     ;     ;  0.3;    0;       ;      0;      425;     ;     ;     ;  0.2;    0;       ;      0;    1,245;     ;     ;     ;  1.1;    1;       ;      2;   13,169;     ;     ;     ;  0.8;    0;       ;      0;   23,463;     ;     ;     ;  0.9;    0;       ;      0;      112;     ;     ;     ;  0.9;    3;       ;     11;   60,394;     ;     ;  0.0;  1.4;   22;       ;     48;  226,590;  0.0;     ;  0.0;  0.9;
010010020260001;   97;       ;    146;  454,072;  0.0;     ;  0.0;  0.7;   52;       ;     84;  231,511;  0.0;     ;  0.0;  0.8;   45;       ;     62;  222,497;  0.0;     ;  0.0;  0.6;   96;       ;    144;  231,754;  0.0;     ;  0.0;  0.5;    0;       ;      1;   77,973;     ;     ;     ;  1.3;    0;       ;      0;  108,437;     ;     ;     ;  0.7;    0;       ;      0;   20,846;     ;     ;     ;  0.3;    0;       ;      0;      425;     ;     ;     ;  0.2;    0;       ;      0;    1,245;     ;     ;     ;  1.1;    1;       ;      1;   13,169;     ;     ;     ;  0.8;    0;       ;      0;   23,463;     ;     ;     ;  0.9;    0;       ;      0;      112;     ;     ;     ;  0.9;    9;       ;     18;   60,394;     ;     ;  0.0;  1.4;   32;       ;     46;  226,590;  0.0;     ;  0.0;  0.9;
010010020262002;   49;       ;    146;  454,072;  0.0;     ;  0.0;  0.7;   32;       ;     84;  231,511;  0.0;     ;  0.0;  0.8;   17;       ;     62;  222,497;  0.0;     ;  0.0;  0.6;   48;       ;    144;  231,754;  0.0;     ;  0.0;  0.5;    1;       ;      1;   77,973;     ;     ;     ;  1.3;    0;       ;      0;  108,437;     ;     ;     ;  0.7;    0;       ;      0;   20,846;     ;     ;     ;  0.3;    0;       ;      0;      425;     ;     ;     ;  0.2;    0;       ;      0;    1,245;     ;     ;     ;  1.1;    0;       ;      1;   13,169;     ;     ;     ;  0.8;    0;       ;      0;   23,463;     ;     ;     ;  0.9;    0;       ;      0;      112;     ;     ;     ;  0.9;    9;       ;     18;   60,394;     ;     ;  0.0;  1.4;   14;       ;     46;  226,590;  0.0;     ;  0.0;  0.9;
010010030260001;   66;       ;    174;  454,072;  0.0;     ;  0.0;  0.7;   35;       ;     96;  231,511;  0.0;     ;  0.0;  0.8;   31;       ;     78;  222,497;  0.0;     ;  0.0;  0.6;   63;       ;    165;  231,754;  0.0;     ;  0.0;  0.5;    0;       ;      0;   77,973;     ;     ;     ;  1.3;    0;       ;      0;  108,437;     ;     ;     ;  0.7;    0;       ;      0;   20,846;     ;     ;     ;  0.3;    0;       ;      0;      425;     ;     ;     ;  0.2;    0;       ;      0;    1,245;     ;     ;     ;  1.1;    3;       ;      9;   13,169;     ;     ;     ;  0.8;    0;       ;      0;   23,463;     ;     ;     ;  0.9;    0;       ;      0;      112;     ;     ;     ;  0.9;    5;       ;     31;   60,394;     ;     ;  0.0;  1.4;   28;       ;     83;  226,590;  0.0;     ;  0.0;  0.9;
010010030261001;   52;       ;    174;  454,072;  0.0;     ;  0.0;  0.7;   32;       ;     96;  231,511;  0.0;     ;  0.0;  0.8;   20;       ;     78;  222,497;  0.0;     ;  0.0;  0.6;   48;       ;    165;  231,754;  0.0;     ;  0.0;  0.5;    0;       ;      0;   77,973;     ;     ;     ;  1.3;    0;       ;      0;  108,437;     ;     ;     ;  0.7;    0;       ;      0;   20,846;     ;     ;     ;  0.3;    0;       ;      0;      425;     ;     ;     ;  0.2;    0;       ;      0;    1,245;     ;     ;     ;  1.1;    4;       ;      9;   13,169;     ;     ;     ;  0.8;    0;       ;      0;   23,463;     ;     ;     ;  0.9;    0;       ;      0;      112;     ;     ;     ;  0.9;   11;       ;     31;   60,394;  0.0;     ;  0.0;  1.4;   25;       ;     83;  226,590;  0.0;     ;  0.0;  0.9;
010010030262003;    1;       ;    174;  454,072;     ;     ;  0.0;  0.7;    1;       ;     96;  231,511;     ;     ;  0.0;  0.8;    0;       ;     78;  222,497;     ;     ;  0.0;  0.6;    1;       ;    165;  231,754;     ;     ;  0.0;  0.5;    0;       ;      0;   77,973;     ;     ;     ;  1.3;    0;       ;      0;  108,437;     ;     ;     ;  0.7;    0;       ;      0;   20,846;     ;     ;     ;  0.3;    0;       ;      0;      425;     ;     ;     ;  0.2;    0;       ;      0;    1,245;     ;     ;     ;  1.1;    0;       ;      9;   13,169;     ;     ;     ;  0.8;    0;       ;      0;   23,463;     ;     ;     ;  0.9;    0;       ;      0;      112;     ;     ;     ;  0.9;    1;       ;     31;   60,394;     ;     ;  0.0;  1.4;    0;       ;     83;  226,590;     ;     ;  0.0;  0.9;
010010030262008;   55;       ;    174;  454,072;  0.0;     ;  0.0;  0.7;   28;       ;     96;  231,511;  0.0;     ;  0.0;  0.8;   27;       ;     78;  222,497;  0.0;     ;  0.0;  0.6;   53;       ;    165;  231,754;  0.0;     ;  0.0;  0.5;    0;       ;      0;   77,973;     ;     ;     ;  1.3;    0;       ;      0;  108,437;     ;     ;     ;  0.7;    0;       ;      0;   20,846;     ;     ;     ;  0.3;    0;       ;      0;      425;     ;     ;     ;  0.2;    0;       ;      0;    1,245;     ;     ;     ;  1.1;    2;       ;      9;   13,169;     ;     ;     ;  0.8;    0;       ;      0;   23,463;     ;     ;     ;  0.9;    0;       ;      0;      112;     ;     ;     ;  0.9;   14;       ;     31;   60,394;  0.0;     ;  0.0;  1.4;   30;       ;     83;  226,590;  0.0;     ;  0.0;  0.9;
010010040260001;   44;       ;    160;  454,072;  0.0;     ;  0.0;  0.7;   25;       ;     83;  231,511;  0.0;     ;  0.0;  0.8;   19;       ;     77;  222,497;  0.0;     ;  0.0;  0.6;   43;       ;    157;  231,754;  0.0;     ;  0.0;  0.5;    0;       ;      0;   77,973;     ;     ;     ;  1.3;    0;       ;      1;  108,437;     ;     ;     ;  0.7;    1;       ;      1;   20,846;     ;     ;     ;  0.3;    0;       ;      0;      425;     ;     ;     ;  0.2;    0;       ;      0;    1,245;     ;     ;     ;  1.1;    0;       ;      1;   13,169;     ;     ;     ;  0.8;    0;       ;      0;   23,463;     ;     ;     ;  0.9;    0;       ;      0;      112;     ;     ;     ;  0.9;    8;       ;     24;   60,394;     ;     ;  0.0;  1.4;   10;       ;     47;  226,590;  0.0;     ;  0.0;  0.9;
010010040261001;   69;       ;    160;  454,072;  0.0;     ;  0.0;  0.7;   30;       ;     83;  231,511;  0.0;     ;  0.0;  0.8;   39;       ;     77;  222,497;  0.0;     ;  0.0;  0.6;   68;       ;    157;  231,754;  0.0;     ;  0.0;  0.5;    0;       ;      0;   77,973;     ;     ;     ;  1.3;    1;       ;      1;  108,437;     ;     ;     ;  0.7;    0;       ;      1;   20,846;     ;     ;     ;  0.3;    0;       ;      0;      425;     ;     ;     ;  0.2;    0;       ;      0;    1,245;     ;     ;     ;  1.1;    0;       ;      1;   13,169;     ;     ;     ;  0.8;    0;       ;      0;   23,463;     ;     ;     ;  0.9;    0;       ;      0;      112;     ;     ;     ;  0.9;    9;       ;     24;   60,394;     ;     ;  0.0;  1.4;   19;       ;     47;  226,590;  0.0;     ;  0.0;  0.9;
