010010040262004;100.0; 84.3;  0.0;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 24.8; 23.5; 75.2; 76.5;     53;128,079; 15.6; 13.6; 13.1; 12.8; 14.0; 15.8; 63.8; 50.1; 53.0; 42.9; 52.9; 65.2; 36.2; 49.1; 44.5; 56.9; 46.8; 34.7; 20.1; 18.9; 19.4; 17.7; 13.6; 18.4; 17.9; 15.4; 12.2; 13.8; 13.9; 13.2;166.4;209.5;221.7;208.2; $38,144; $55,558; $54,177; $44,798; $71,672; $97,051; $92,483; $80,326;  0.0;     ;  0.0;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010010040262006;100.0; 84.3;  0.0;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 24.8; 23.5; 75.2; 76.5;     53;128,079; 15.6; 13.6; 13.1; 12.8; 14.0; 15.8; 63.8; 50.1; 53.0; 42.9; 52.9; 65.2; 36.2; 49.1; 44.5; 56.9; 46.8; 34.7; 20.1; 18.9; 19.4; 17.7; 13.6; 18.4; 17.9; 15.4; 12.2; 13.8; 13.9; 13.2;166.4;209.5;221.7;208.2; $38,144; $55,558; $54,177; $44,798; $71,672; $97,051; $92,483; $80,326;  0.0;     ;  0.0;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010011720220003; 98.1; 84.3;  1.2;  9.9;  0.5;  4.5;  0.2;  1.2;  0.0;  0.2; 19.6; 23.5; 80.4; 76.5;    418;128,079; 14.6; 13.6; 13.1; 12.8; 14.0; 13.5; 49.5; 50.1; 53.0; 42.9; 52.9; 49.2; 50.5; 49.1; 44.5; 56.9; 46.8; 50.5; 16.9; 18.9; 19.4; 19.9; 31.1; 18.4; 17.9; 19.1; 15.2; 13.8; 13.9; 14.2;275.2;209.5;221.7;228.7; $43,727; $55,558; $54,177; $56,908; $92,046; $97,051; $92,483; $95,989;  0.0;     ;  0.8;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010011720221003; 98.1; 84.3;  1.2;  9.9;  0.5;  4.5;  0.2;  1.2;  0.0;  0.2; 19.6; 23.5; 80.4; 76.5;    418;128,079; 14.6; 13.6; 13.1; 12.8; 14.0; 13.5; 49.5; 50.1; 53.0; 42.9; 52.9; 49.2; 50.5; 49.1; 44.5; 56.9; 46.8; 50.5; 16.9; 18.9; 19.4; 19.9; 31.1; 18.4; 17.9; 19.1; 15.2; 13.8; 13.9; 14.2;275.2;209.5;221.7;228.7; $43,727; $55,558; $54,177; $56,908; $92,046; $97,051; $92,483; $95,989;  0.0;     ;  0.8;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010011720222004; 98.1; 84.3;  1.2;  9.9;  0.5;  4.5;  0.2;  1.2;  0.0;  0.2; 19.6; 23.5; 80.4; 76.5;    418;128,079; 14.6; 13.6; 13.1; 12.8; 14.0; 13.5; 49.5; 50.1; 53.0; 42.9; 52.9; 49.2; 50.5; 49.1; 44.5; 56.9; 46.8; 50.5; 16.9; 18.9; 19.4; 19.9; 31.1; 18.4; 17.9; 19.1; 15.2; 13.8; 13.9; 14.2;275.2;209.5;221.7;228.7; $43,727; $55,558; $54,177; $56,908; $92,046; $97,051; $92,483; $95,989;  0.0;     ;  0.8;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010011720222006; 98.1; 84.3;  1.2;  9.9;  0.5;  4.5;  0.2;  1.2;  0.0;  0.2; 19.6; 23.5; 80.4; 76.5;    418;128,079; 14.6; 13.6; 13.1; 12.8; 14.0; 13.5; 49.5; 50.1; 53.0; 42.9; 52.9; 49.2; 50.5; 49.1; 44.5; 56.9; 46.8; 50.5; 16.9; 18.9; 19.4; 19.9; 31.1; 18.4; 17.9; 19.1; 15.2; 13.8; 13.9; 14.2;275.2;209.5;221.7;228.7; $43,727; $55,558; $54,177; $56,908; $92,046; $97,051; $92,483; $95,989;  0.0;     ;  0.8;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010011720222007; 98.1; 84.3;  1.2;  9.9;  0.5;  4.5;  0.2;  1.2;  0.0;  0.2; 19.6; 23.5; 80.4; 76.5;    418;128,079; 14.6; 13.6; 13.1; 12.8; 14.0; 13.5; 49.5; 50.1; 53.0; 42.9; 52.9; 49.2; 50.5; 49.1; 44.5; 56.9; 46.8; 50.5; 16.9; 18.9; 19.4; 19.9; 31.1; 18.4; 17.9; 19.1; 15.2; 13.8; 13.9; 14.2;275.2;209.5;221.7;228.7; $43,727; $55,558; $54,177; $56,908; $92,046; $97,051; $92,483; $95,989;  0.0;     ;  0.8;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010011720222008; 98.1; 84.3;  1.2;  9.9;  0.5;  4.5;  0.2;  1.2;  0.0;  0.2; 19.6; 23.5; 80.4; 76.5;    418;128,079; 14.6; 13.6; 13.1; 12.8; 14.0; 13.5; 49.5; 50.1; 53.0; 42.9; 52.9; 49.2; 50.5; 49.1; 44.5; 56.9; 46.8; 50.5; 16.9; 18.9; 19.4; 19.9; 31.1; 18.4; 17.9; 19.1; 15.2; 13.8; 13.9; 14.2;275.2;209.5;221.7;228.7; $43,727; $55,558; $54,177; $56,908; $92,046; $97,051; $92,483; $95,989;  0.0;     ;  0.8;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010011720222009; 98.1; 84.3;  1.2;  9.9;  0.5;  4.5;  0.2;  1.2;  0.0;  0.2; 19.6; 23.5; 80.4; 76.5;    418;128,079; 14.6; 13.6; 13.1; 12.8; 14.0; 13.5; 49.5; 50.1; 53.0; 42.9; 52.9; 49.2; 50.5; 49.1; 44.5; 56.9; 46.8; 50.5; 16.9; 18.9; 19.4; 19.9; 31.1; 18.4; 17.9; 19.1; 15.2; 13.8; 13.9; 14.2;275.2;209.5;221.7;228.7; $43,727; $55,558; $54,177; $56,908; $92,046; $97,051; $92,483; $95,989;  0.0;     ;  0.8;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010011720222011; 98.1; 84.3;  1.2;  9.9;  0.5;  4.5;  0.2;  1.2;  0.0;  0.2; 19.6; 23.5; 80.4; 76.5;    418;128,079; 14.6; 13.6; 13.1; 12.8; 14.0; 13.5; 49.5; 50.1; 53.0; 42.9; 52.9; 49.2; 50.5; 49.1; 44.5; 56.9; 46.8; 50.5; 16.9; 18.9; 19.4; 19.9; 31.1; 18.4; 17.9; 19.1; 15.2; 13.8; 13.9; 14.2;275.2;209.5;221.7;228.7; $43,727; $55,558; $54,177; $56,908; $92,046; $97,051; $92,483; $95,989;  5.1;     ;  0.8;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010011720222016; 98.1; 84.3;  1.2;  9.9;  0.5;  4.5;  0.2;  1.2;  0.0;  0.2; 19.6; 23.5; 80.4; 76.5;    418;128,079; 14.6; 13.6; 13.1; 12.8; 14.0; 13.5; 49.5; 50.1; 53.0; 42.9; 52.9; 49.2; 50.5; 49.1; 44.5; 56.9; 46.8; 50.5; 16.9; 18.9; 19.4; 19.9; 31.1; 18.4; 17.9; 19.1; 15.2; 13.8; 13.9; 14.2;275.2;209.5;221.7;228.7; $43,727; $55,558; $54,177; $56,908; $92,046; $97,051; $92,483; $95,989;  8.3;     ;  0.8;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010011720222017; 98.1; 84.3;  1.2;  9.9;  0.5;  4.5;  0.2;  1.2;  0.0;  0.2; 19.6; 23.5; 80.4; 76.5;    418;128,079; 14.6; 13.6; 13.1; 12.8; 14.0; 13.5; 49.5; 50.1; 53.0; 42.9; 52.9; 49.2; 50.5; 49.1; 44.5; 56.9; 46.8; 50.5; 16.9; 18.9; 19.4; 19.9; 31.1; 18.4; 17.9; 19.1; 15.2; 13.8; 13.9; 14.2;275.2;209.5;221.7;228.7; $43,727; $55,558; $54,177; $56,908; $92,046; $97,051; $92,483; $95,989;  0.0;     ;  0.8;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010011720222019; 98.1; 84.3;  1.2;  9.9;  0.5;  4.5;  0.2;  1.2;  0.0;  0.2; 19.6; 23.5; 80.4; 76.5;    418;128,079; 14.6; 13.6; 13.1; 12.8; 14.0; 13.5; 49.5; 50.1; 53.0; 42.9; 52.9; 49.2; 50.5; 49.1; 44.5; 56.9; 46.8; 50.5; 16.9; 18.9; 19.4; 19.9; 31.1; 18.4; 17.9; 19.1; 15.2; 13.8; 13.9; 14.2;275.2;209.5;221.7;228.7; $43,727; $55,558; $54,177; $56,908; $92,046; $97,051; $92,483; $95,989;  1.2;     ;  0.8;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010750010260001;100.0; 84.3;  0.0;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 21.2; 23.5; 78.8; 76.5;     33;128,079; 18.2; 13.6; 13.1; 12.8; 14.0; 15.4; 66.7; 50.1; 53.0; 42.9; 52.9; 74.4; 33.3; 49.1; 44.5; 56.9; 46.8; 25.6; 18.7; 18.9; 19.4; 15.2;  9.6; 18.4; 17.9; 11.3; 11.4; 13.8; 13.9; 10.9;209.0;209.5;221.7;148.5; $38,256; $55,558; $54,177; $39,487; $65,454; $97,051; $92,483; $75,893;  0.0;     ;  0.0;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010750010261001;100.0; 84.3;  0.0;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 21.2; 23.5; 78.8; 76.5;     33;128,079; 18.2; 13.6; 13.1; 12.8; 14.0; 15.4; 66.7; 50.1; 53.0; 42.9; 52.9; 74.4; 33.3; 49.1; 44.5; 56.9; 46.8; 25.6; 18.7; 18.9; 19.4; 15.2;  9.6; 18.4; 17.9; 11.3; 11.4; 13.8; 13.9; 10.9;209.0;209.5;221.7;148.5; $38,256; $55,558; $54,177; $39,487; $65,454; $97,051; $92,483; $75,893;  0.0;     ;  0.0;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010750010262001;100.0; 84.3;  0.0;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 21.2; 23.5; 78.8; 76.5;     33;128,079; 18.2; 13.6; 13.1; 12.8; 14.0; 15.4; 66.7; 50.1; 53.0; 42.9; 52.9; 74.4; 33.3; 49.1; 44.5; 56.9; 46.8; 25.6; 18.7; 18.9; 19.4; 15.2;  9.6; 18.4; 17.9; 11.3; 11.4; 13.8; 13.9; 10.9;209.0;209.5;221.7;148.5; $38,256; $55,558; $54,177; $39,487; $65,454; $97,051; $92,483; $75,893;  0.0;     ;  0.0;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010750020260001;100.0; 84.3;  0.0;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 15.4; 23.5; 84.6; 76.5;     26;128,079; 16.4; 13.6; 13.1; 12.8; 14.0; 15.4; 65.4; 50.1; 53.0; 42.9; 52.9; 74.4; 34.6; 49.1; 44.5; 56.9; 46.8; 25.6; 13.1; 18.9; 19.4; 15.2; 11.2; 18.4; 17.9; 11.3;  9.3; 13.8; 13.9; 10.9;135.5;209.5;221.7;148.5; $38,345; $55,558; $54,177; $39,487; $77,470; $97,051; $92,483; $75,893;  0.0;     ;  0.0;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010750020261001;100.0; 84.3;  0.0;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 15.4; 23.5; 84.6; 76.5;     26;128,079; 16.4; 13.6; 13.1; 12.8; 14.0; 15.4; 65.4; 50.1; 53.0; 42.9; 52.9; 74.4; 34.6; 49.1; 44.5; 56.9; 46.8; 25.6; 13.1; 18.9; 19.4; 15.2; 11.2; 18.4; 17.9; 11.3;  9.3; 13.8; 13.9; 10.9;135.5;209.5;221.7;148.5; $38,345; $55,558; $54,177; $39,487; $77,470; $97,051; $92,483; $75,893;  0.0;     ;  0.0;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010750020262003;100.0; 84.3;  0.0;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 15.4; 23.5; 84.6; 76.5;     26;128,079; 16.4; 13.6; 13.1; 12.8; 14.0; 15.4; 65.4; 50.1; 53.0; 42.9; 52.9; 74.4; 34.6; 49.1; 44.5; 56.9; 46.8; 25.6; 13.1; 18.9; 19.4; 15.2; 11.2; 18.4; 17.9; 11.3;  9.3; 13.8; 13.9; 10.9;135.5;209.5;221.7;148.5; $38,345; $55,558; $54,177; $39,487; $77,470; $97,051; $92,483; $75,893;  0.0;     ;  0.0;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010750030260002;100.0; 84.3;  0.0;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 23.3; 23.5; 76.7; 76.5;     30;128,079; 17.3; 13.6; 13.1; 12.8; 14.0; 15.4; 83.3; 50.1; 53.0; 42.9; 52.9; 74.4; 16.7; 49.1; 44.5; 56.9; 46.8; 25.6; 17.7; 18.9; 19.4; 15.2; 11.6; 18.4; 17.9; 11.3; 10.5; 13.8; 13.9; 10.9;184.5;209.5;221.7;148.5; $38,539; $55,558; $54,177; $39,487; $77,996; $97,051; $92,483; $75,893;  0.0;     ;  0.0;  1.9;  4.4;  0.6; 42.1;     ; 46.7;  1.8;  7.0;  0.2;
010750030262001;100.0; 84.3;  0.0;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 23.3; 23.5; 76.7; 76.5;     30;128,079; 17.3; 13.6; 13.1; 12.8; 14.0; 15.4; 83.3; 50.1; 53.0; 42.9; 52.9; 74.4; 16.7; 49.1; 44.5; 56.9; 46.8; 25.6; 17.7; 18.9; 19.4; 15.2; 11.6; 18.4; 17.9; 11.3; 10.5; 13.8; 13.9; 10.9;184.5;209.5;221.7;148.5; $38,539; $55,558; $54,177; $39,487; $77,996; $97,051; $92,483; $75,893;  0.0;     ;  0.0;  1.9;  4.4;  0.6; 54.5;     ; 46.7;  1.8;  7.0;  0.2;
010750040260002;100.0; 84.3;  0.0;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 21.1; 23.5; 78.9; 76.5;     38;128,079; 20.5; 13.6; 13.1; 12.8; 14.0; 15.4; 81.6; 50.1; 53.0; 42.9; 52.9; 74.4; 18.4; 49.1; 44.5; 56.9; 46.8; 25.6; 16.9; 18.9; 19.4; 15.2; 11.4; 18.4; 17.9; 11.3; 10.7; 13.8; 13.9; 10.9;158.0;209.5;221.7;148.5; $36,996; $55,558; $54,177; $39,487; $65,345; $97,051; $92,483; $75,893;  0.0;     ;  0.0;  1.9;  4.4;  0.6;  0.0;     ;  5.8;  1.8;  7.0;  0.2;
010750040261002;100.0; 84.3;  0.0;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 21.1; 23.5; 78.9; 76.5;     38;128,079; 20.5; 13.6; 13.1; 12.8; 14.0; 15.4; 81.6; 50.1; 53.0; 42.9; 52.9; 74.4; 18.4; 49.1; 44.5; 56.9; 46.8; 25.6; 16.9; 18.9; 19.4; 15.2; 11.4; 18.4; 17.9; 11.3; 10.7; 13.8; 13.9; 10.9;158.0;209.5;221.7;148.5; $36,996; $55,558; $54,177; $39,487; $65,345; $97,051; $92,483; $75,893;  0.0;     ;  0.0;  1.9;  4.4;  0.6; 12.5;     ;  5.8;  1.8;  7.0;  0.2;
010750040262001;100.0; 84.3;  0.0;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 21.1; 23.5; 78.9; 76.5;     38;128,079; 20.5; 13.6; 13.1; 12.8; 14.0; 15.4; 81.6; 50.1; 53.0; 42.9; 52.9; 74.4; 18.4; 49.1; 44.5; 56.9; 46.8; 25.6; 16.9; 18.9; 19.4; 15.2; 11.4; 18.4; 17.9; 11.3; 10.7; 13.8; 13.9; 10.9;158.0;209.5;221.7;148.5; $36,996; $55,558; $54,177; $39,487; $65,345; $97,051; $92,483; $75,893;  0.0;     ;  0.0;  1.9;  4.4;  0.6;  0.0;     ;  5.8;  1.8;  7.0;  0.2;
010750100260009;100.0; 84.3;  0.0;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 24.2; 23.5; 75.8; 76.5;     92;128,079; 20.1; 13.6; 13.1; 12.8; 14.0; 15.8; 83.8; 50.1; 53.0; 42.9; 52.9; 65.2; 16.2; 49.1; 44.5; 56.9; 46.8; 34.7; 21.0; 18.9; 19.4; 17.7; 14.4; 18.4; 17.9; 15.4; 13.4; 13.8; 13.9; 13.2;253.3;209.5;221.7;208.2; $40,379; $55,558; $54,177; $44,798; $74,420; $97,051; $92,483; $80,326;  0.0;     ;  0.0;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010750100262007;100.0; 84.3;  0.0;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 24.2; 23.5; 75.8; 76.5;     92;128,079; 20.1; 13.6; 13.1; 12.8; 14.0; 15.8; 83.8; 50.1; 53.0; 42.9; 52.9; 65.2; 16.2; 49.1; 44.5; 56.9; 46.8; 34.7; 21.0; 18.9; 19.4; 17.7; 14.4; 18.4; 17.9; 15.4; 13.4; 13.8; 13.9; 13.2;253.3;209.5;221.7;208.2; $40,379; $55,558; $54,177; $44,798; $74,420; $97,051; $92,483; $80,326;  0.0;     ;  0.0;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
010750100262010;100.0; 84.3;  0.0;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 24.2; 23.5; 75.8; 76.5;     92;128,079; 20.1; 13.6; 13.1; 12.8; 14.0; 15.8; 83.8; 50.1; 53.0; 42.9; 52.9; 65.2; 16.2; 49.1; 44.5; 56.9; 46.8; 34.7; 21.0; 18.9; 19.4; 17.7; 14.4; 18.4; 17.9; 15.4; 13.4; 13.8; 13.9; 13.2;253.3;209.5;221.7;208.2; $40,379; $55,558; $54,177; $44,798; $74,420; $97,051; $92,483; $80,326;  0.0;     ;  0.0;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
020020010220001; 64.9; 84.3; 35.1;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 17.5; 23.5; 82.5; 76.5;     57;128,079; 18.3; 13.6; 13.1; 12.8; 14.0; 15.8; 75.4; 50.1; 53.0; 42.9; 52.9; 65.2; 24.6; 49.1; 44.5; 56.9; 46.8; 34.7; 18.8; 18.9; 19.4; 17.7; 12.7; 18.4; 17.9; 15.4; 11.2; 13.8; 13.9; 13.2;129.8;209.5;221.7;208.2; $45,016; $55,558; $54,177; $44,798; $65,139; $97,051; $92,483; $80,326;  0.0;     ;  0.0;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
020020010222003; 64.9; 84.3; 35.1;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 17.5; 23.5; 82.5; 76.5;     57;128,079; 18.3; 13.6; 13.1; 12.8; 14.0; 15.8; 75.4; 50.1; 53.0; 42.9; 52.9; 65.2; 24.6; 49.1; 44.5; 56.9; 46.8; 34.7; 18.8; 18.9; 19.4; 17.7; 12.7; 18.4; 17.9; 15.4; 11.2; 13.8; 13.9; 13.2;129.8;209.5;221.7;208.2; $45,016; $55,558; $54,177; $44,798; $65,139; $97,051; $92,483; $80,326;  0.0;     ;  0.0;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
020020010222004; 64.9; 84.3; 35.1;  9.9;  0.0;  4.5;  0.0;  1.2;  0.0;  0.2; 17.5; 23.5; 82.5; 76.5;     57;128,079; 18.3; 13.6; 13.1; 12.8; 14.0; 15.8; 75.4; 50.1; 53.0; 42.9; 52.9; 65.2; 24.6; 49.1; 44.5; 56.9; 46.8; 34.7; 18.8; 18.9; 19.4; 17.7; 12.7; 18.4; 17.9; 15.4; 11.2; 13.8; 13.9; 13.2;129.8;209.5;221.7;208.2; $45,016; $55,558; $54,177; $44,798; $65,139; $97,051; $92,483; $80,326;  0.0;     ;  0.0;  1.9;  4.4;  0.6;  0.0;     ;  0.0;  1.8;  7.0;  0.2;
