010010010260001;   75;       ;    109;  456,721;  0.0;     ;  0.0;  0.7;   44;       ;     64;  232,992;  0.0;     ;  0.0;  0.8;   31;       ;     45;  223,651;  0.0;     ;  0.0;  0.6;   74;       ;    108;  237,912;  0.0;     ;  0.0;  0.5;    0;       ;      0;   81,780;     ;     ;     ;  1.4;    0;       ;      0;  103,594;     ;     ;     ;  0.7;    0;       ;      0;   19,211;     ;     ;     ;  0.3;    0;       ;      0;      393;     ;     ;     ;  1.0;    0;       ;      0;    1,359;     ;     ;     ;  0.9;    1;       ;      1;   12,254;     ;     ;     ;  0.7;    0;       ;      0;   25,859;     ;     ;     ;  0.8;    0;       ;      0;      107;     ;     ;     ;  0.9;    9;       ;     16;   61,941;     ;     ;  0.0;  1.6;   26;       ;     36;  217,988;  0.0;     ;  0.0;  1.0;
010010010262002;   34;       ;    109;  456,721;  0.0;     ;  0.0;  0.7;   20;       ;     64;  232,992;  0.0;     ;  0.0;  0.8;   14;       ;     45;  223,651;  0.0;     ;  0.0;  0.6;   34;       ;    108;  237,912;  0.0;     ;  0.0;  0.5;    0;       ;      0;   81,780;     ;     ;     ;  1.4;    0;       ;      0;  103,594;     ;     ;     ;  0.7;    0;       ;      0;   19,211;     ;     ;     ;  0.3;    0;       ;      0;      393;     ;     ;     ;  1.0;    0;       ;      0;    1,359;     ;     ;     ;  0.9;    0;       ;      1;   12,254;     ;     ;     ;  0.7;    0;       ;      0;   25,859;     ;     ;     ;  0.8;    0;       ;      0;      107;     ;     ;     ;  0.9;    7;       ;     16;   61,941;     ;     ;  0.0;  1.6;   10;       ;     36;  217,988;  0.0;     ;  0.0;  1.0;
010010020260001;  100;       ;    153;  456,721;  1.0;     ;  0.7;  0.7;   57;       ;     77;  232,992;  0.0;     ;  0.0;  0.8;   43;       ;     76;  223,651;  2.3;     ;  1.3;  0.6;   97;       ;    149;  237,912;  0.0;     ;  0.0;  0.5;    0;       ;      1;   81,780;     ;     ;     ;  1.4;    2;       ;      2;  103,594;     ;     ;     ;  0.7;    0;       ;      0;   19,211;     ;     ;     ;  0.3;    0;       ;      0;      393;     ;     ;     ;  1.0;    0;       ;      0;    1,359;     ;     ;     ;  0.9;    1;       ;      1;   12,254;     ;     ;     ;  0.7;    0;       ;      0;   25,859;     ;     ;     ;  0.8;    0;       ;      0;      107;     ;     ;     ;  0.9;   21;       ;     28;   61,941;  0.0;     ;  0.0;  1.6;   22;       ;     37;  217,988;  0.0;     ;  0.0;  1.0;
010010020262002;   53;       ;    153;  456,721;  0.0;     ;  0.7;  0.7;   20;       ;     77;  232,992;  0.0;     ;  0.0;  0.8;   33;       ;     76;  223,651;  0.0;     ;  1.3;  0.6;   52;       ;    149;  237,912;  0.0;     ;  0.0;  0.5;    1;       ;      1;   81,780;     ;     ;     ;  1.4;    0;       ;      2;  103,594;     ;     ;     ;  0.7;    0;       ;      0;   19,211;     ;     ;     ;  0.3;    0;       ;      0;      393;     ;     ;     ;  1.0;    0;       ;      0;    1,359;     ;     ;     ;  0.9;    0;       ;      1;   12,254;     ;     ;     ;  0.7;    0;       ;      0;   25,859;     ;     ;     ;  0.8;    0;       ;      0;      107;     ;     ;     ;  0.9;    7;       ;     28;   61,941;     ;     ;  0.0;  1.6;   15;       ;     37;  217,988;  0.0;     ;  0.0;  1.0;
010010030260001;   63;       ;    200;  456,721;  1.6;     ;  0.5;  0.7;   34;       ;    102;  232,992;  2.9;     ;  1.0;  0.8;   29;       ;     98;  223,651;  0.0;     ;  0.0;  0.6;   62;       ;    194;  237,912;  1.6;     ;  0.5;  0.5;    0;       ;      0;   81,780;     ;     ;     ;  1.4;    0;       ;      0;  103,594;     ;     ;     ;  0.7;    0;       ;      0;   19,211;     ;     ;     ;  0.3;    0;       ;      0;      393;     ;     ;     ;  1.0;    0;       ;      0;    1,359;     ;     ;     ;  0.9;    1;       ;      6;   12,254;     ;     ;     ;  0.7;    0;       ;      0;   25,859;     ;     ;     ;  0.8;    0;       ;      0;      107;     ;     ;     ;  0.9;    4;       ;     28;   61,941;     ;     ;  0.0;  1.6;   26;       ;     78;  217,988;  3.8;     ;  1.3;  1.0;
010010030261001;   74;       ;    200;  456,721;  0.0;     ;  0.5;  0.7;   34;       ;    102;  232,992;  0.0;     ;  1.0;  0.8;   40;       ;     98;  223,651;  0.0;     ;  0.0;  0.6;   72;       ;    194;  237,912;  0.0;     ;  0.5;  0.5;    0;       ;      0;   81,780;     ;     ;     ;  1.4;    0;       ;      0;  103,594;     ;     ;     ;  0.7;    0;       ;      0;   19,211;     ;     ;     ;  0.3;    0;       ;      0;      393;     ;     ;     ;  1.0;    0;       ;      0;    1,359;     ;     ;     ;  0.9;    2;       ;      6;   12,254;     ;     ;     ;  0.7;    0;       ;      0;   25,859;     ;     ;     ;  0.8;    0;       ;      0;      107;     ;     ;     ;  0.9;   11;       ;     28;   61,941;  0.0;     ;  0.0;  1.6;   29;       ;     78;  217,988;  0.0;     ;  1.3;  1.0;
010010030262003;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;
010010030262008;   63;       ;    200;  456,721;  0.0;     ;  0.5;  0.7;   34;       ;    102;  232,992;  0.0;     ;  1.0;  0.8;   29;       ;     98;  223,651;  0.0;     ;  0.0;  0.6;   60;       ;    194;  237,912;  0.0;     ;  0.5;  0.5;    0;       ;      0;   81,780;     ;     ;     ;  1.4;    0;       ;      0;  103,594;     ;     ;     ;  0.7;    0;       ;      0;   19,211;     ;     ;     ;  0.3;    0;       ;      0;      393;     ;     ;     ;  1.0;    0;       ;      0;    1,359;     ;     ;     ;  0.9;    3;       ;      6;   12,254;     ;     ;     ;  0.7;    0;       ;      0;   25,859;     ;     ;     ;  0.8;    0;       ;      0;      107;     ;     ;     ;  0.9;   13;       ;     28;   61,941;  0.0;     ;  0.0;  1.6;   23;       ;     78;  217,988;  0.0;     ;  1.3;  1.0;
010010040260001;   44;       ;    162;  456,721;  0.0;     ;  0.0;  0.7;   18;       ;     78;  232,992;  0.0;     ;  0.0;  0.8;   26;       ;     84;  223,651;  0.0;     ;  0.0;  0.6;   44;       ;    162;  237,912;  0.0;     ;  0.0;  0.5;    0;       ;      0;   81,780;     ;     ;     ;  1.4;    0;       ;      0;  103,594;     ;     ;     ;  0.7;    0;       ;      0;   19,211;     ;     ;     ;  0.3;    0;       ;      0;      393;     ;     ;     ;  1.0;    0;       ;      0;    1,359;     ;     ;     ;  0.9;    0;       ;      0;   12,254;     ;     ;     ;  0.7;    0;       ;      0;   25,859;     ;     ;     ;  0.8;    0;       ;      0;      107;     ;     ;     ;  0.9;    8;       ;     19;   61,941;     ;     ;  0.0;  1.6;   15;       ;     56;  217,988;  0.0;     ;  0.0;  1.0;
010010040261001;   70;       ;    162;  456,721;  0.0;     ;  0.0;  0.7;   35;       ;     78;  232,992;  0.0;     ;  0.0;  0.8;   35;       ;     84;  223,651;  0.0;     ;  0.0;  0.6;   70;       ;    162;  237,912;  0.0;     ;  0.0;  0.5;    0;       ;      0;   81,780;     ;     ;     ;  1.4;    0;       ;      0;  103,594;     ;     ;     ;  0.7;    0;       ;      0;   19,211;     ;     ;     ;  0.3;    0;       ;      0;      393;     ;     ;     ;  1.0;    0;       ;      0;    1,359;     ;     ;     ;  0.9;    0;       ;      0;   12,254;     ;     ;     ;  0.7;    0;       ;      0;   25,859;     ;     ;     ;  0.8;    0;       ;      0;      107;     ;     ;     ;  0.9;    8;       ;     19;   61,941;     ;     ;  0.0;  1.6;   24;       ;     56;  217,988;  0.0;     ;  0.0;  1.0;
010010040262004;   48;       ;    162;  456,721;  0.0;     ;  0.0;  0.7;   25;       ;     78;  232,992;  0.0;     ;  0.0;  0.8;   23;       ;     84;  223,651;  0.0;     ;  0.0;  0.6;   48;       ;    162;  237,912;  0.0;     ;  0.0;  0.5;    0;       ;      0;   81,780;     ;     ;     ;  1.4;    0;       ;      0;  103,594;     ;     ;     ;  0.7;    0;       ;      0;   19,211;     ;     ;     ;  0.3;    0;       ;      0;      393;     ;     ;     ;  1.0;    0;       ;      0;    1,359;     ;     ;     ;  0.9;    0;       ;      0;   12,254;     ;     ;     ;  0.7;    0;       ;      0;   25,859;     ;     ;     ;  0.8;    0;       ;      0;      107;     ;     ;     ;  0.9;    3;       ;     19;   61,941;     ;     ;  0.0;  1.6;   17;       ;     56;  217,988;  0.0;     ;  0.0;  1.0;
010010040262006;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;
