010010040262004;   95;       ;    410;1,072,304;  0.0;     ;  0.5;  0.4;   47;       ;    192;  548,690;  0.0;     ;  0.5;  0.5;   48;       ;    218;  523,352;  0.0;     ;  0.5;  0.3;   95;       ;    407;  547,900;  0.0;     ;  0.5;  0.3;    0;       ;      0;  192,977;     ;     ;     ;  0.7;    0;       ;      2;  251,440;     ;     ;     ;  0.4;    0;       ;      1;   45,188;     ;     ;     ;  0.3;    0;       ;      0;      977;     ;     ;     ;  0.6;    0;       ;      0;    3,177;     ;     ;     ;  0.6;    0;       ;      0;   29,968;     ;     ;     ;  0.4;    0;       ;      0;   75,031;     ;     ;     ;  0.6;    0;       ;      0;      261;     ;     ;     ;  2.3;   10;       ;     45;  146,113;  0.0;     ;  0.0;  0.9;   39;       ;    136;  531,157;  0.0;     ;  0.0;  0.5;    0;       ;      0;    1,385;
010010040262006;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;
010011720220003;  498;       ;  3,472;1,072,304;  0.6;     ;  0.1;  0.4;  231;       ;  1,768;  548,690;  0.4;     ;  0.2;  0.5;  267;       ;  1,704;  523,352;  0.7;     ;  0.1;  0.3;  441;       ;  2,930;  547,900;  0.5;     ;  0.1;  0.3;   43;       ;    298;  192,977;  2.3;     ;  0.3;  0.7;    9;       ;     65;  251,440;     ;     ;  0.0;  0.4;    2;       ;     28;   45,188;     ;     ;  0.0;  0.3;    0;       ;      0;      977;     ;     ;     ;  0.6;    0;       ;      2;    3,177;     ;     ;     ;  0.6;    3;       ;    149;   29,968;     ;     ;  0.0;  0.4;    0;       ;      6;   75,031;     ;     ;     ;  0.6;    0;       ;      0;      261;     ;     ;     ;  2.3;   64;       ;    591;  146,113;  0.0;     ;  0.3;  0.9;  203;       ;  1,828;  531,157;  0.0;     ;  0.1;  0.5;    0;       ;      1;    1,385;
010011720221003;  978;       ;  3,472;1,072,304;  0.0;     ;  0.1;  0.4;  507;       ;  1,768;  548,690;  0.0;     ;  0.2;  0.5;  471;       ;  1,704;  523,352;  0.0;     ;  0.1;  0.3;  829;       ;  2,930;  547,900;  0.0;     ;  0.1;  0.3;   74;       ;    298;  192,977;  0.0;     ;  0.3;  0.7;   22;       ;     65;  251,440;  0.0;     ;  0.0;  0.4;    6;       ;     28;   45,188;     ;     ;  0.0;  0.3;    0;       ;      0;      977;     ;     ;     ;  0.6;    0;       ;      2;    3,177;     ;     ;     ;  0.6;   47;       ;    149;   29,968;  0.0;     ;  0.0;  0.4;    3;       ;      6;   75,031;     ;     ;     ;  0.6;    0;       ;      0;      261;     ;     ;     ;  2.3;  157;       ;    591;  146,113;  0.0;     ;  0.3;  0.9;  481;       ;  1,828;  531,157;  0.0;     ;  0.1;  0.5;    1;       ;      1;    1,385;
010011720222004;   73;       ;  3,472;1,072,304;  0.0;     ;  0.1;  0.4;   34;       ;  1,768;  548,690;  0.0;     ;  0.2;  0.5;   39;       ;  1,704;  523,352;  0.0;     ;  0.1;  0.3;   63;       ;  2,930;  547,900;  0.0;     ;  0.1;  0.3;    5;       ;    298;  192,977;     ;     ;  0.3;  0.7;    0;       ;     65;  251,440;     ;     ;  0.0;  0.4;    1;       ;     28;   45,188;     ;     ;  0.0;  0.3;    0;       ;      0;      977;     ;     ;     ;  0.6;    0;       ;      2;    3,177;     ;     ;     ;  0.6;    4;       ;    149;   29,968;     ;     ;  0.0;  0.4;    0;       ;      6;   75,031;     ;     ;     ;  0.6;    0;       ;      0;      261;     ;     ;     ;  2.3;   17;       ;    591;  146,113;  0.0;     ;  0.3;  0.9;   55;       ;  1,828;  531,157;  0.0;     ;  0.1;  0.5;    0;       ;      1;    1,385;
010011720222006;   63;       ;  3,472;1,072,304;  0.0;     ;  0.1;  0.4;   33;       ;  1,768;  548,690;  0.0;     ;  0.2;  0.5;   30;       ;  1,704;  523,352;  0.0;     ;  0.1;  0.3;   51;       ;  2,930;  547,900;  0.0;     ;  0.1;  0.3;    4;       ;    298;  192,977;     ;     ;  0.3;  0.7;    2;       ;     65;  251,440;     ;     ;  0.0;  0.4;    1;       ;     28;   45,188;     ;     ;  0.0;  0.3;    0;       ;      0;      977;     ;     ;     ;  0.6;    0;       ;      2;    3,177;     ;     ;     ;  0.6;    5;       ;    149;   29,968;     ;     ;  0.0;  0.4;    0;       ;      6;   75,031;     ;     ;     ;  0.6;    0;       ;      0;      261;     ;     ;     ;  2.3;   17;       ;    591;  146,113;  0.0;     ;  0.3;  0.9;   45;       ;  1,828;  531,157;  0.0;     ;  0.1;  0.5;    0;       ;      1;    1,385;
010011720222007;   94;       ;  3,472;1,072,304;  0.0;     ;  0.1;  0.4;   43;       ;  1,768;  548,690;  0.0;     ;  0.2;  0.5;   51;       ;  1,704;  523,352;  0.0;     ;  0.1;  0.3;   84;       ;  2,930;  547,900;  0.0;     ;  0.1;  0.3;    6;       ;    298;  192,977;     ;     ;  0.3;  0.7;    1;       ;     65;  251,440;     ;     ;  0.0;  0.4;    1;       ;     28;   45,188;     ;     ;  0.0;  0.3;    0;       ;      0;      977;     ;     ;     ;  0.6;    1;       ;      2;    3,177;     ;     ;     ;  0.6;    1;       ;    149;   29,968;     ;     ;  0.0;  0.4;    0;       ;      6;   75,031;     ;     ;     ;  0.6;    0;       ;      0;      261;     ;     ;     ;  2.3;   14;       ;    591;  146,113;  0.0;     ;  0.3;  0.9;   40;       ;  1,828;  531,157;  0.0;     ;  0.1;  0.5;    0;       ;      1;    1,385;
010011720222008;   55;       ;  3,472;1,072,304;  0.0;     ;  0.1;  0.4;   22;       ;  1,768;  548,690;  0.0;     ;  0.2;  0.5;   33;       ;  1,704;  523,352;  0.0;     ;  0.1;  0.3;   41;       ;  2,930;  547,900;  0.0;     ;  0.1;  0.3;   12;       ;    298;  192,977;  0.0;     ;  0.3;  0.7;    2;       ;     65;  251,440;     ;     ;  0.0;  0.4;    0;       ;     28;   45,188;     ;     ;  0.0;  0.3;    0;       ;      0;      977;     ;     ;     ;  0.6;    0;       ;      2;    3,177;     ;     ;     ;  0.6;    0;       ;    149;   29,968;     ;     ;  0.0;  0.4;    0;       ;      6;   75,031;     ;     ;     ;  0.6;    0;       ;      0;      261;     ;     ;     ;  2.3;    8;       ;    591;  146,113;     ;     ;  0.3;  0.9;   53;       ;  1,828;  531,157;  0.0;     ;  0.1;  0.5;    0;       ;      1;    1,385;
010011720222009;   98;       ;  3,472;1,072,304;  0.0;     ;  0.1;  0.4;   46;       ;  1,768;  548,690;  0.0;     ;  0.2;  0.5;   52;       ;  1,704;  523,352;  0.0;     ;  0.1;  0.3;   83;       ;  2,930;  547,900;  0.0;     ;  0.1;  0.3;    6;       ;    298;  192,977;     ;     ;  0.3;  0.7;    2;       ;     65;  251,440;     ;     ;  0.0;  0.4;    4;       ;     28;   45,188;     ;     ;  0.0;  0.3;    0;       ;      0;      977;     ;     ;     ;  0.6;    0;       ;      2;    3,177;     ;     ;     ;  0.6;    3;       ;    149;   29,968;     ;     ;  0.0;  0.4;    0;       ;      6;   75,031;     ;     ;     ;  0.6;    0;       ;      0;      261;     ;     ;     ;  2.3;   14;       ;    591;  146,113;  0.0;     ;  0.3;  0.9;   34;       ;  1,828;  531,157;  0.0;     ;  0.1;  0.5;    0;       ;      1;    1,385;
010011720222016;   60;       ;  3,472;1,072,304;  0.0;     ;  0.1;  0.4;   34;       ;  1,768;  548,690;  0.0;     ;  0.2;  0.5;   26;       ;  1,704;  523,352;  0.0;     ;  0.1;  0.3;   58;       ;  2,930;  547,900;  0.0;     ;  0.1;  0.3;    1;       ;    298;  192,977;     ;     ;  0.3;  0.7;    0;       ;     65;  251,440;     ;     ;  0.0;  0.4;    0;       ;     28;   45,188;     ;     ;  0.0;  0.3;    0;       ;      0;      977;     ;     ;     ;  0.6;    0;       ;      2;    3,177;     ;     ;     ;  0.6;    1;       ;    149;   29,968;     ;     ;  0.0;  0.4;    0;       ;      6;   75,031;     ;     ;     ;  0.6;    0;       ;      0;      261;     ;     ;     ;  2.3;    9;       ;    591;  146,113;     ;     ;  0.3;  0.9;   22;       ;  1,828;  531,157;  0.0;     ;  0.1;  0.5;    0;       ;      1;    1,385;
