010010010260001;  113;       ;    250;1,073,764;  0.0;     ;  0.0;  0.4;   66;       ;    136;  549,462;  0.0;     ;  0.0;  0.4;   47;       ;    114;  524,040;  0.0;     ;  0.0;  0.3;  111;       ;    246;  548,234;  0.0;     ;  0.0;  0.3;    0;       ;      0;  193,064;     ;     ;     ;  0.7;    0;       ;      0;  252,013;     ;     ;     ;  0.4;    0;       ;      0;   45,638;     ;     ;     ;  0.2;    0;       ;      0;      983;     ;     ;     ;  0.5;    1;       ;      1;    3,180;     ;     ;     ;  0.5;    1;       ;      3;   29,975;     ;     ;     ;  0.4;    0;       ;      0;   76,502;     ;     ;     ;  0.3;    0;       ;      0;      271;     ;     ;     ;  1.1;   12;       ;     42;  146,133;  0.0;     ;  0.0;  0.9;   39;       ;     95;  532,214;  0.0;     ;  0.0;  0.5;
010010010262002;  137;       ;    250;1,073,764;  0.0;     ;  0.0;  0.4;   70;       ;    136;  549,462;  0.0;     ;  0.0;  0.4;   67;       ;    114;  524,040;  0.0;     ;  0.0;  0.3;  135;       ;    246;  548,234;  0.0;     ;  0.0;  0.3;    0;       ;      0;  193,064;     ;     ;     ;  0.7;    0;       ;      0;  252,013;     ;     ;     ;  0.4;    0;       ;      0;   45,638;     ;     ;     ;  0.2;    0;       ;      0;      983;     ;     ;     ;  0.5;    0;       ;      1;    3,180;     ;     ;     ;  0.5;    2;       ;      3;   29,975;     ;     ;     ;  0.4;    0;       ;      0;   76,502;     ;     ;     ;  0.3;    0;       ;      0;      271;     ;     ;     ;  1.1;   30;       ;     42;  146,133;  0.0;     ;  0.0;  0.9;   56;       ;     95;  532,214;  0.0;     ;  0.0;  0.5;
010010020260001;  152;       ;    332;1,073,764;  0.7;     ;  0.3;  0.4;   84;       ;    166;  549,462;  0.0;     ;  0.0;  0.4;   68;       ;    166;  524,040;  1.5;     ;  0.6;  0.3;  148;       ;    326;  548,234;  0.0;     ;  0.0;  0.3;    0;       ;      1;  193,064;     ;     ;     ;  0.7;    2;       ;      2;  252,013;     ;     ;     ;  0.4;    0;       ;      0;   45,638;     ;     ;     ;  0.2;    0;       ;      0;      983;     ;     ;     ;  0.5;    0;       ;      0;    3,180;     ;     ;     ;  0.5;    2;       ;      3;   29,975;     ;     ;     ;  0.4;    0;       ;      0;   76,502;     ;     ;     ;  0.3;    0;       ;      0;      271;     ;     ;     ;  1.1;   32;       ;     52;  146,133;  0.0;     ;  0.0;  0.9;   37;       ;     90;  532,214;  0.0;     ;  0.0;  0.5;
010010020262002;  180;       ;    332;1,073,764;  0.0;     ;  0.3;  0.4;   82;       ;    166;  549,462;  0.0;     ;  0.0;  0.4;   98;       ;    166;  524,040;  0.0;     ;  0.6;  0.3;  178;       ;    326;  548,234;  0.0;     ;  0.0;  0.3;    1;       ;      1;  193,064;     ;     ;     ;  0.7;    0;       ;      2;  252,013;     ;     ;     ;  0.4;    0;       ;      0;   45,638;     ;     ;     ;  0.2;    0;       ;      0;      983;     ;     ;     ;  0.5;    0;       ;      0;    3,180;     ;     ;     ;  0.5;    1;       ;      3;   29,975;     ;     ;     ;  0.4;    0;       ;      0;   76,502;     ;     ;     ;  0.3;    0;       ;      0;      271;     ;     ;     ;  1.1;   20;       ;     52;  146,133;  0.0;     ;  0.0;  0.9;   53;       ;     90;  532,214;  0.0;     ;  0.0;  0.5;
010010030260001;   63;       ;    477;1,073,764;  1.6;     ;  0.4;  0.4;   34;       ;    250;  549,462;  2.9;     ;  0.8;  0.4;   29;       ;    227;  524,040;  0.0;     ;  0.0;  0.3;   62;       ;    459;  548,234;  1.6;     ;  0.4;  0.3;    0;       ;      0;  193,064;     ;     ;     ;  0.7;    0;       ;      0;  252,013;     ;     ;     ;  0.4;    0;       ;      0;   45,638;     ;     ;     ;  0.2;    0;       ;      2;      983;     ;     ;     ;  0.5;    0;       ;      0;    3,180;     ;     ;     ;  0.5;    1;       ;     16;   29,975;     ;     ;  0.0;  0.4;    0;       ;      0;   76,502;     ;     ;     ;  0.3;    0;       ;      0;      271;     ;     ;     ;  1.1;    4;       ;     78;  146,133;     ;     ;  0.0;  0.9;   26;       ;    219;  532,214;  3.8;     ;  0.9;  0.5;
010010030261001;  287;       ;    477;1,073,764;  0.3;     ;  0.4;  0.4;  143;       ;    250;  549,462;  0.7;     ;  0.8;  0.4;  144;       ;    227;  524,040;  0.0;     ;  0.0;  0.3;  275;       ;    459;  548,234;  0.4;     ;  0.4;  0.3;    0;       ;      0;  193,064;     ;     ;     ;  0.7;    0;       ;      0;  252,013;     ;     ;     ;  0.4;    0;       ;      0;   45,638;     ;     ;     ;  0.2;    2;       ;      2;      983;     ;     ;     ;  0.5;    0;       ;      0;    3,180;     ;     ;     ;  0.5;   10;       ;     16;   29,975;  0.0;     ;  0.0;  0.4;    0;       ;      0;   76,502;     ;     ;     ;  0.3;    0;       ;      0;      271;     ;     ;     ;  1.1;   48;       ;     78;  146,133;  0.0;     ;  0.0;  0.9;  138;       ;    219;  532,214;  0.7;     ;  0.9;  0.5;
010010030262003;    1;       ;    477;1,073,764;     ;     ;  0.4;  0.4;    1;       ;    250;  549,462;     ;     ;  0.8;  0.4;    0;       ;    227;  524,040;     ;     ;  0.0;  0.3;    1;       ;    459;  548,234;     ;     ;  0.4;  0.3;    0;       ;      0;  193,064;     ;     ;     ;  0.7;    0;       ;      0;  252,013;     ;     ;     ;  0.4;    0;       ;      0;   45,638;     ;     ;     ;  0.2;    0;       ;      2;      983;     ;     ;     ;  0.5;    0;       ;      0;    3,180;     ;     ;     ;  0.5;    0;       ;     16;   29,975;     ;     ;  0.0;  0.4;    0;       ;      0;   76,502;     ;     ;     ;  0.3;    0;       ;      0;      271;     ;     ;     ;  1.1;    0;       ;     78;  146,133;     ;     ;  0.0;  0.9;    1;       ;    219;  532,214;     ;     ;  0.9;  0.5;
010010030262008;  126;       ;    477;1,073,764;  0.0;     ;  0.4;  0.4;   72;       ;    250;  549,462;  0.0;     ;  0.8;  0.4;   54;       ;    227;  524,040;  0.0;     ;  0.0;  0.3;  121;       ;    459;  548,234;  0.0;     ;  0.4;  0.3;    0;       ;      0;  193,064;     ;     ;     ;  0.7;    0;       ;      0;  252,013;     ;     ;     ;  0.4;    0;       ;      0;   45,638;     ;     ;     ;  0.2;    0;       ;      2;      983;     ;     ;     ;  0.5;    0;       ;      0;    3,180;     ;     ;     ;  0.5;    5;       ;     16;   29,975;     ;     ;  0.0;  0.4;    0;       ;      0;   76,502;     ;     ;     ;  0.3;    0;       ;      0;      271;     ;     ;     ;  1.1;   26;       ;     78;  146,133;  0.0;     ;  0.0;  0.9;   54;       ;    219;  532,214;  0.0;     ;  0.9;  0.5;
010010040260001;   44;       ;    410;1,073,764;  0.0;     ;  0.7;  0.4;   18;       ;    192;  549,462;  0.0;     ;  0.5;  0.4;   26;       ;    218;  524,040;  0.0;     ;  0.9;  0.3;   44;       ;    407;  548,234;  0.0;     ;  0.7;  0.3;    0;       ;      0;  193,064;     ;     ;     ;  0.7;    0;       ;      2;  252,013;     ;     ;     ;  0.4;    0;       ;      1;   45,638;     ;     ;     ;  0.2;    0;       ;      0;      983;     ;     ;     ;  0.5;    0;       ;      0;    3,180;     ;     ;     ;  0.5;    0;       ;      0;   29,975;     ;     ;     ;  0.4;    0;       ;      0;   76,502;     ;     ;     ;  0.3;    0;       ;      0;      271;     ;     ;     ;  1.1;    8;       ;     45;  146,133;     ;     ;  2.2;  0.9;   15;       ;    136;  532,214;  0.0;     ;  0.7;  0.5;
010010040261001;  271;       ;    410;1,073,764;  1.1;     ;  0.7;  0.4;  127;       ;    192;  549,462;  0.8;     ;  0.5;  0.4;  144;       ;    218;  524,040;  1.4;     ;  0.9;  0.3;  268;       ;    407;  548,234;  1.1;     ;  0.7;  0.3;    0;       ;      0;  193,064;     ;     ;     ;  0.7;    2;       ;      2;  252,013;     ;     ;     ;  0.4;    1;       ;      1;   45,638;     ;     ;     ;  0.2;    0;       ;      0;      983;     ;     ;     ;  0.5;    0;       ;      0;    3,180;     ;     ;     ;  0.5;    0;       ;      0;   29,975;     ;     ;     ;  0.4;    0;       ;      0;   76,502;     ;     ;     ;  0.3;    0;       ;      0;      271;     ;     ;     ;  1.1;   27;       ;     45;  146,133;  3.7;     ;  2.2;  0.9;   82;       ;    136;  532,214;  1.2;     ;  0.7;  0.5;
010010040262004;   95;       ;    410;1,073,764;  0.0;     ;  0.7;  0.4;   47;       ;    192;  549,462;  0.0;     ;  0.5;  0.4;   48;       ;    218;  524,040;  0.0;     ;  0.9;  0.3;   95;       ;    407;  548,234;  0.0;     ;  0.7;  0.3;    0;       ;      0;  193,064;     ;     ;     ;  0.7;    0;       ;      2;  252,013;     ;     ;     ;  0.4;    0;       ;      1;   45,638;     ;     ;     ;  0.2;    0;       ;      0;      983;     ;     ;     ;  0.5;    0;       ;      0;    3,180;     ;     ;     ;  0.5;    0;       ;      0;   29,975;     ;     ;     ;  0.4;    0;       ;      0;   76,502;     ;     ;     ;  0.3;    0;       ;      0;      271;     ;     ;     ;  1.1;   10;       ;     45;  146,133;  0.0;     ;  2.2;  0.9;   39;       ;    136;  532,214;  0.0;     ;  0.7;  0.5;
010010040262006;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;
010011720220003;  498;       ;  3,473;1,073,764;  0.6;     ;  0.1;  0.4;  231;       ;  1,769;  549,462;  0.4;     ;  0.1;  0.4;  267;       ;  1,704;  524,040;  0.7;     ;  0.1;  0.3;  441;       ;  2,930;  548,234;  0.5;     ;  0.1;  0.3;   43;       ;    298;  193,064;  2.3;     ;  0.3;  0.7;    9;       ;     66;  252,013;     ;     ;  0.0;  0.4;    2;       ;     28;   45,638;     ;     ;  0.0;  0.2;    0;       ;      0;      983;     ;     ;     ;  0.5;    0;       ;      2;    3,180;     ;     ;     ;  0.5;    3;       ;    149;   29,975;     ;     ;  0.0;  0.4;    0;       ;      7;   76,502;     ;     ;     ;  0.3;    0;       ;      0;      271;     ;     ;     ;  1.1;   64;       ;    591;  146,133;  0.0;     ;  0.2;  0.9;  203;       ;  1,829;  532,214;  0.0;     ;  0.1;  0.5;
010011720221003;  979;       ;  3,473;1,073,764;  0.0;     ;  0.1;  0.4;  508;       ;  1,769;  549,462;  0.0;     ;  0.1;  0.4;  471;       ;  1,704;  524,040;  0.0;     ;  0.1;  0.3;  829;       ;  2,930;  548,234;  0.0;     ;  0.1;  0.3;   74;       ;    298;  193,064;  0.0;     ;  0.3;  0.7;   23;       ;     66;  252,013;  0.0;     ;  0.0;  0.4;    6;       ;     28;   45,638;     ;     ;  0.0;  0.2;    0;       ;      0;      983;     ;     ;     ;  0.5;    0;       ;      2;    3,180;     ;     ;     ;  0.5;   47;       ;    149;   29,975;  0.0;     ;  0.0;  0.4;    4;       ;      7;   76,502;     ;     ;     ;  0.3;    0;       ;      0;      271;     ;     ;     ;  1.1;  157;       ;    591;  146,133;  0.0;     ;  0.2;  0.9;  482;       ;  1,829;  532,214;  0.0;     ;  0.1;  0.5;
010011720222004;   73;       ;  3,473;1,073,764;  0.0;     ;  0.1;  0.4;   34;       ;  1,769;  549,462;  0.0;     ;  0.1;  0.4;   39;       ;  1,704;  524,040;  0.0;     ;  0.1;  0.3;   63;       ;  2,930;  548,234;  0.0;     ;  0.1;  0.3;    5;       ;    298;  193,064;     ;     ;  0.3;  0.7;    0;       ;     66;  252,013;     ;     ;  0.0;  0.4;    1;       ;     28;   45,638;     ;     ;  0.0;  0.2;    0;       ;      0;      983;     ;     ;     ;  0.5;    0;       ;      2;    3,180;     ;     ;     ;  0.5;    4;       ;    149;   29,975;     ;     ;  0.0;  0.4;    0;       ;      7;   76,502;     ;     ;     ;  0.3;    0;       ;      0;      271;     ;     ;     ;  1.1;   17;       ;    591;  146,133;  0.0;     ;  0.2;  0.9;   55;       ;  1,829;  532,214;  0.0;     ;  0.1;  0.5;
010011720222006;   63;       ;  3,473;1,073,764;  0.0;     ;  0.1;  0.4;   33;       ;  1,769;  549,462;  0.0;     ;  0.1;  0.4;   30;       ;  1,704;  524,040;  0.0;     ;  0.1;  0.3;   51;       ;  2,930;  548,234;  0.0;     ;  0.1;  0.3;    4;       ;    298;  193,064;     ;     ;  0.3;  0.7;    2;       ;     66;  252,013;     ;     ;  0.0;  0.4;    1;       ;     28;   45,638;     ;     ;  0.0;  0.2;    0;       ;      0;      983;     ;     ;     ;  0.5;    0;       ;      2;    3,180;     ;     ;     ;  0.5;    5;       ;    149;   29,975;     ;     ;  0.0;  0.4;    0;       ;      7;   76,502;     ;     ;     ;  0.3;    0;       ;      0;      271;     ;     ;     ;  1.1;   17;       ;    591;  146,133;  0.0;     ;  0.2;  0.9;   45;       ;  1,829;  532,214;  0.0;     ;  0.1;  0.5;
010011720222007;   94;       ;  3,473;1,073,764;  0.0;     ;  0.1;  0.4;   43;       ;  1,769;  549,462;  0.0;     ;  0.1;  0.4;   51;       ;  1,704;  524,040;  0.0;     ;  0.1;  0.3;   84;       ;  2,930;  548,234;  0.0;     ;  0.1;  0.3;    6;       ;    298;  193,064;     ;     ;  0.3;  0.7;    1;       ;     66;  252,013;     ;     ;  0.0;  0.4;    1;       ;     28;   45,638;     ;     ;  0.0;  0.2;    0;       ;      0;      983;     ;     ;     ;  0.5;    1;       ;      2;    3,180;     ;     ;     ;  0.5;    1;       ;    149;   29,975;     ;     ;  0.0;  0.4;    0;       ;      7;   76,502;     ;     ;     ;  0.3;    0;       ;      0;      271;     ;     ;     ;  1.1;   14;       ;    591;  146,133;  0.0;     ;  0.2;  0.9;   40;       ;  1,829;  532,214;  0.0;     ;  0.1;  0.5;
010011720222008;   55;       ;  3,473;1,073,764;  0.0;     ;  0.1;  0.4;   22;       ;  1,769;  549,462;  0.0;     ;  0.1;  0.4;   33;       ;  1,704;  524,040;  0.0;     ;  0.1;  0.3;   41;       ;  2,930;  548,234;  0.0;     ;  0.1;  0.3;   12;       ;    298;  193,064;  0.0;     ;  0.3;  0.7;    2;       ;     66;  252,013;     ;     ;  0.0;  0.4;    0;       ;     28;   45,638;     ;     ;  0.0;  0.2;    0;       ;      0;      983;     ;     ;     ;  0.5;    0;       ;      2;    3,180;     ;     ;     ;  0.5;    0;       ;    149;   29,975;     ;     ;  0.0;  0.4;    0;       ;      7;   76,502;     ;     ;     ;  0.3;    0;       ;      0;      271;     ;     ;     ;  1.1;    8;       ;    591;  146,133;     ;     ;  0.2;  0.9;   53;       ;  1,829;  532,214;  0.0;     ;  0.1;  0.5;
