010010010260001;100.0; 85.1;  0.0;  8.3;  0.0;  5.0;  0.0;  1.4;  0.0;  0.2; 26.2; 22.9; 73.8; 77.1;     42;133,017; 15.0; 12.5;     ;     ; 12.2; 12.2; 12.8; 14.6; 64.3; 44.1;     ;     ; 45.1; 36.8; 47.1; 62.1; 35.7; 55.8;     ;     ; 54.6; 63.1; 52.7; 37.7; 15.2; 18.4; 19.3; 16.9; 14.6; 18.0; 17.8; 14.6; 11.0; 13.3; 13.7; 12.6;340.7;201.8;213.4;200.5; $43,525; $61,402; $59,499; $49,309; $84,098;$106,217;$100,856; $89,313;  0.0;     ;  0.0;  0.6;     ;     ;  1.1;  0.3;  5.4;     ;  3.8;  1.2;     ;     ;  4.7;  0.1;
010010010262002;100.0; 85.1;  0.0;  8.3;  0.0;  5.0;  0.0;  1.4;  0.0;  0.2; 26.2; 22.9; 73.8; 77.1;     42;133,017; 15.0; 12.5;     ;     ; 12.2; 12.2; 12.8; 14.6; 64.3; 44.1;     ;     ; 45.1; 36.8; 47.1; 62.1; 35.7; 55.8;     ;     ; 54.6; 63.1; 52.7; 37.7; 15.2; 18.4; 19.3; 16.9; 14.6; 18.0; 17.8; 14.6; 11.0; 13.3; 13.7; 12.6;340.7;201.8;213.4;200.5; $43,525; $61,402; $59,499; $49,309; $84,098;$106,217;$100,856; $89,313;  0.0;     ;  0.0;  0.6;     ;     ;  1.1;  0.3;  0.0;     ;  3.8;  1.2;     ;     ;  4.7;  0.1;
010010020260001; 98.0; 85.1;  0.0;  8.3;  0.0;  5.0;  0.0;  1.4;  2.0;  0.2; 18.0; 22.9; 82.0; 77.1;     50;133,017; 12.3; 12.5;     ;     ; 12.2; 12.2; 12.8; 14.6; 54.0; 44.1;     ;     ; 45.1; 36.8; 47.1; 62.1; 46.0; 55.8;     ;     ; 54.6; 63.1; 52.7; 37.7; 16.2; 18.4; 19.3; 16.9; 14.7; 18.0; 17.8; 14.6; 11.9; 13.3; 13.7; 12.6;218.7;201.8;213.4;200.5; $40,271; $61,402; $59,499; $49,309; $77,701;$106,217;$100,856; $89,313;  0.0;     ;  0.0;  0.6;     ;     ;  1.1;  0.3;  0.0;     ;  0.0;  1.2;     ;     ;  4.7;  0.1;
010010020262002; 98.0; 85.1;  0.0;  8.3;  0.0;  5.0;  0.0;  1.4;  2.0;  0.2; 18.0; 22.9; 82.0; 77.1;     50;133,017; 12.3; 12.5;     ;     ; 12.2; 12.2; 12.8; 14.6; 54.0; 44.1;     ;     ; 45.1; 36.8; 47.1; 62.1; 46.0; 55.8;     ;     ; 54.6; 63.1; 52.7; 37.7; 16.2; 18.4; 19.3; 16.9; 14.7; 18.0; 17.8; 14.6; 11.9; 13.3; 13.7; 12.6;218.7;201.8;213.4;200.5; $40,271; $61,402; $59,499; $49,309; $77,701;$106,217;$100,856; $89,313;  0.0;     ;  0.0;  0.6;     ;     ;  1.1;  0.3;  0.0;     ;  0.0;  1.2;     ;     ;  4.7;  0.1;
010010030260001;100.0; 85.1;  0.0;  8.3;  0.0;  5.0;  0.0;  1.4;  0.0;  0.2; 23.0; 22.9; 77.0; 77.1;     70;133,017; 14.7; 12.5;     ;     ; 12.2; 12.2; 12.8; 14.6; 49.6; 44.1;     ;     ; 45.1; 36.8; 47.1; 62.1; 50.4; 55.8;     ;     ; 54.6; 63.1; 52.7; 37.7; 18.0; 18.4; 19.3; 16.9; 14.3; 18.0; 17.8; 14.6; 12.3; 13.3; 13.7; 12.6;177.1;201.8;213.4;200.5; $44,767; $61,402; $59,499; $49,309; $73,910;$106,217;$100,856; $89,313;  0.0;     ;  0.0;  0.6;     ;     ;  1.1;  0.3;  0.0;     ;  0.0;  1.2;     ;     ;  4.7;  0.1;
010010030261001;100.0; 85.1;  0.0;  8.3;  0.0;  5.0;  0.0;  1.4;  0.0;  0.2; 23.0; 22.9; 77.0; 77.1;     70;133,017; 14.7; 12.5;     ;     ; 12.2; 12.2; 12.8; 14.6; 49.6; 44.1;     ;     ; 45.1; 36.8; 47.1; 62.1; 50.4; 55.8;     ;     ; 54.6; 63.1; 52.7; 37.7; 18.0; 18.4; 19.3; 16.9; 14.3; 18.0; 17.8; 14.6; 12.3; 13.3; 13.7; 12.6;177.1;201.8;213.4;200.5; $44,767; $61,402; $59,499; $49,309; $73,910;$106,217;$100,856; $89,313;  0.0;     ;  0.0;  0.6;     ;     ;  1.1;  0.3;  0.0;     ;  0.0;  1.2;     ;     ;  4.7;  0.1;
010010030262003;100.0; 85.1;  0.0;  8.3;  0.0;  5.0;  0.0;  1.4;  0.0;  0.2; 23.0; 22.9; 77.0; 77.1;     70;133,017; 14.7; 12.5;     ;     ; 12.2; 12.2; 12.8; 14.6; 49.6; 44.1;     ;     ; 45.1; 36.8; 47.1; 62.1; 50.4; 55.8;     ;     ; 54.6; 63.1; 52.7; 37.7; 18.0; 18.4; 19.3; 16.9; 14.3; 18.0; 17.8; 14.6; 12.3; 13.3; 13.7; 12.6;177.1;201.8;213.4;200.5; $44,767; $61,402; $59,499; $49,309; $73,910;$106,217;$100,856; $89,313;  0.0;     ;  0.0;  0.6;     ;     ;  1.1;  0.3;  0.0;     ;  0.0;  1.2;     ;     ;  4.7;  0.1;
010010030262008;100.0; 85.1;  0.0;  8.3;  0.0;  5.0;  0.0;  1.4;  0.0;  0.2; 23.0; 22.9; 77.0; 77.1;     70;133,017; 14.7; 12.5;     ;     ; 12.2; 12.2; 12.8; 14.6; 49.6; 44.1;     ;     ; 45.1; 36.8; 47.1; 62.1; 50.4; 55.8;     ;     ; 54.6; 63.1; 52.7; 37.7; 18.0; 18.4; 19.3; 16.9; 14.3; 18.0; 17.8; 14.6; 12.3; 13.3; 13.7; 12.6;177.1;201.8;213.4;200.5; $44,767; $61,402; $59,499; $49,309; $73,910;$106,217;$100,856; $89,313;  0.0;     ;  0.0;  0.6;     ;     ;  1.1;  0.3;  0.0;     ;  0.0;  1.2;     ;     ;  4.7;  0.1;
010010040260001;100.0; 85.1;  0.0;  8.3;  0.0;  5.0;  0.0;  1.4;  0.0;  0.2; 25.0; 22.9; 75.0; 77.1;     60;133,017; 13.2; 12.5;     ; 13.9; 12.2; 12.2; 12.8; 14.6; 60.8; 44.1;     ; 69.4; 45.1; 36.8; 47.1; 62.1; 39.2; 55.8;     ; 30.6; 54.6; 63.1; 52.7; 37.7; 18.0; 18.4; 19.3; 16.9; 11.1; 18.0; 17.8; 14.6; 11.6; 13.3; 13.7; 12.6;157.4;201.8;213.4;200.5; $40,966; $61,402; $59,499; $49,309; $75,698;$106,217;$100,856; $89,313;  0.0;     ;  0.0;  0.6;     ;  0.0;  1.1;  0.3;  0.0;     ;  0.0;  1.2;     ;  0.0;  4.7;  0.1;
010010040261001;100.0; 85.1;  0.0;  8.3;  0.0;  5.0;  0.0;  1.4;  0.0;  0.2; 25.0; 22.9; 75.0; 77.1;     60;133,017; 13.2; 12.5;     ; 13.9; 12.2; 12.2; 12.8; 14.6; 60.8; 44.1;     ; 69.4; 45.1; 36.8; 47.1; 62.1; 39.2; 55.8;     ; 30.6; 54.6; 63.1; 52.7; 37.7; 18.0; 18.4; 19.3; 16.9; 11.1; 18.0; 17.8; 14.6; 11.6; 13.3; 13.7; 12.6;157.4;201.8;213.4;200.5; $40,966; $61,402; $59,499; $49,309; $75,698;$106,217;$100,856; $89,313;  0.0;     ;  0.0;  0.6;     ;  0.0;  1.1;  0.3;  0.0;     ;  0.0;  1.2;     ;  0.0;  4.7;  0.1;
