010011720222009;  103;       ;  3,413;1,067,095;  0.0;     ;  0.2;  0.4;   58;       ;  1,754;  545,884;  0.0;     ;  0.3;  0.4;   45;       ;  1,659;  521,053;  0.0;     ;  0.1;  0.3;   87;       ;  2,858;  542,053;  0.0;     ;  0.2;  0.3;    9;       ;    293;  188,403;     ;     ;  0.0;  0.6;    1;       ;     62;  253,427;     ;     ;  0.0;  0.3;    5;       ;     33;   46,751;     ;     ;  0.0;  0.2;    0;       ;      0;    1,561;     ;     ;     ;  0.3;    0;       ;      3;    3,694;     ;     ;     ;  0.4;    1;       ;    164;   30,704;     ;     ;  1.2;  0.4;    1;       ;      7;   73,555;     ;     ;     ;  0.6;    0;       ;      0;      276;     ;     ;     ;  1.1;    8;       ;    610;  143,695;     ;     ;  0.8;  0.8;   37;       ;  1,892;  542,427;  0.0;     ;  0.4;  0.5;    0;       ;      0;    1,606;
010011720222016;   64;       ;  3,413;1,067,095;  0.0;     ;  0.2;  0.4;   35;       ;  1,754;  545,884;  0.0;     ;  0.3;  0.4;   29;       ;  1,659;  521,053;  0.0;     ;  0.1;  0.3;   61;       ;  2,858;  542,053;  0.0;     ;  0.2;  0.3;    0;       ;    293;  188,403;     ;     ;  0.0;  0.6;    1;       ;     62;  253,427;     ;     ;  0.0;  0.3;    0;       ;     33;   46,751;     ;     ;  0.0;  0.2;    0;       ;      0;    1,561;     ;     ;     ;  0.3;    0;       ;      3;    3,694;     ;     ;     ;  0.4;    2;       ;    164;   30,704;     ;     ;  1.2;  0.4;    0;       ;      7;   73,555;     ;     ;     ;  0.6;    0;       ;      0;      276;     ;     ;     ;  1.1;    5;       ;    610;  143,695;     ;     ;  0.8;  0.8;   18;       ;  1,892;  542,427;  0.0;     ;  0.4;  0.5;    0;       ;      0;    1,606;
010011720222017;   60;       ;  3,413;1,067,095;  0.0;     ;  0.2;  0.4;   28;       ;  1,754;  545,884;  0.0;     ;  0.3;  0.4;   32;       ;  1,659;  521,053;  0.0;     ;  0.1;  0.3;   39;       ;  2,858;  542,053;  0.0;     ;  0.2;  0.3;   13;       ;    293;  188,403;  0.0;     ;  0.0;  0.6;    0;       ;     62;  253,427;     ;     ;  0.0;  0.3;    0;       ;     33;   46,751;     ;     ;  0.0;  0.2;    0;       ;      0;    1,561;     ;     ;     ;  0.3;    0;       ;      3;    3,694;     ;     ;     ;  0.4;    8;       ;    164;   30,704;     ;     ;  1.2;  0.4;    0;       ;      7;   73,555;     ;     ;     ;  0.6;    0;       ;      0;      276;     ;     ;     ;  1.1;   14;       ;    610;  143,695;  0.0;     ;  0.8;  0.8;   57;       ;  1,892;  542,427;  0.0;     ;  0.4;  0.5;    0;       ;      0;    1,606;
010011720222019;1,464;       ;  3,413;1,067,095;  0.1;     ;  0.2;  0.4;  751;       ;  1,754;  545,884;  0.1;     ;  0.3;  0.4;  713;       ;  1,659;  521,053;  0.0;     ;  0.1;  0.3;1,204;       ;  2,858;  542,053;  0.1;     ;  0.2;  0.3;  130;       ;    293;  188,403;  0.0;     ;  0.0;  0.6;   30;       ;     62;  253,427;  0.0;     ;  0.0;  0.3;   18;       ;     33;   46,751;  0.0;     ;  0.0;  0.2;    0;       ;      0;    1,561;     ;     ;     ;  0.3;    2;       ;      3;    3,694;     ;     ;     ;  0.4;   80;       ;    164;   30,704;  0.0;     ;  1.2;  0.4;    2;       ;      7;   73,555;     ;     ;     ;  0.6;    0;       ;      0;      276;     ;     ;     ;  1.1;  293;       ;    610;  143,695;  0.0;     ;  0.8;  0.8;  870;       ;  1,892;  542,427;  0.1;     ;  0.4;  0.5;    0;       ;      0;    1,606;
010750030260002;   25;       ;    139;1,067,095;  4.0;     ;  0.7;  0.4;   15;       ;     67;  545,884;  6.7;     ;  1.5;  0.4;   10;       ;     72;  521,053;  0.0;     ;  0.0;  0.3;   25;       ;    137;  542,053;  4.0;     ;  0.7;  0.3;    0;       ;      2;  188,403;     ;     ;     ;  0.6;    0;       ;      0;  253,427;     ;     ;     ;  0.3;    0;       ;      0;   46,751;     ;     ;     ;  0.2;    0;       ;      0;    1,561;     ;     ;     ;  0.3;    0;       ;      0;    3,694;     ;     ;     ;  0.4;    0;       ;      0;   30,704;     ;     ;     ;  0.4;    0;       ;      0;   73,555;     ;     ;     ;  0.6;    0;       ;      0;      276;     ;     ;     ;  1.1;    8;       ;     35;  143,695;     ;     ;  2.9;  0.8;   12;       ;     76;  542,427;  8.3;     ;  1.3;  0.5;    0;       ;      0;    1,606;
010750030262001;  114;       ;    139;1,067,095;  0.0;     ;  0.7;  0.4;   52;       ;     67;  545,884;  0.0;     ;  1.5;  0.4;   62;       ;     72;  521,053;  0.0;     ;  0.0;  0.3;  112;       ;    137;  542,053;  0.0;     ;  0.7;  0.3;    2;       ;      2;  188,403;     ;     ;     ;  0.6;    0;       ;      0;  253,427;     ;     ;     ;  0.3;    0;       ;      0;   46,751;     ;     ;     ;  0.2;    0;       ;      0;    1,561;     ;     ;     ;  0.3;    0;       ;      0;    3,694;     ;     ;     ;  0.4;    0;       ;      0;   30,704;     ;     ;     ;  0.4;    0;       ;      0;   73,555;     ;     ;     ;  0.6;    0;       ;      0;      276;     ;     ;     ;  1.1;   27;       ;     35;  143,695;  0.0;     ;  2.9;  0.8;   64;       ;     76;  542,427;  0.0;     ;  1.3;  0.5;    0;       ;      0;    1,606;
010750040260002;   18;       ;    204;1,067,095;  0.0;     ;  1.0;  0.4;   10;       ;    101;  545,884;  0.0;     ;  2.0;  0.4;    8;       ;    103;  521,053;     ;     ;  0.0;  0.3;   18;       ;    192;  542,053;  0.0;     ;  1.0;  0.3;    0;       ;      2;  188,403;     ;     ;     ;  0.6;    0;       ;      0;  253,427;     ;     ;     ;  0.3;    0;       ;      0;   46,751;     ;     ;     ;  0.2;    0;       ;      0;    1,561;     ;     ;     ;  0.3;    0;       ;      0;    3,694;     ;     ;     ;  0.4;    0;       ;     10;   30,704;     ;     ;  0.0;  0.4;    0;       ;      0;   73,555;     ;     ;     ;  0.6;    0;       ;      0;      276;     ;     ;     ;  1.1;    2;       ;     52;  143,695;     ;     ;  1.9;  0.8;   10;       ;    116;  542,427;  0.0;     ;  1.7;  0.5;    0;       ;      0;    1,606;
010750040261002;  143;       ;    204;1,067,095;  0.0;     ;  1.0;  0.4;   70;       ;    101;  545,884;  0.0;     ;  2.0;  0.4;   73;       ;    103;  521,053;  0.0;     ;  0.0;  0.3;  138;       ;    192;  542,053;  0.0;     ;  1.0;  0.3;    1;       ;      2;  188,403;     ;     ;     ;  0.6;    0;       ;      0;  253,427;     ;     ;     ;  0.3;    0;       ;      0;   46,751;     ;     ;     ;  0.2;    0;       ;      0;    1,561;     ;     ;     ;  0.3;    0;       ;      0;    3,694;     ;     ;     ;  0.4;    4;       ;     10;   30,704;     ;     ;  0.0;  0.4;    0;       ;      0;   73,555;     ;     ;     ;  0.6;    0;       ;      0;      276;     ;     ;     ;  1.1;   39;       ;     52;  143,695;  0.0;     ;  1.9;  0.8;   80;       ;    116;  542,427;  0.0;     ;  1.7;  0.5;    0;       ;      0;    1,606;
010750040262001;   43;       ;    204;1,067,095;  4.7;     ;  1.0;  0.4;   21;       ;    101;  545,884;  9.5;     ;  2.0;  0.4;   22;       ;    103;  521,053;  0.0;     ;  0.0;  0.3;   36;       ;    192;  542,053;  5.6;     ;  1.0;  0.3;    1;       ;      2;  188,403;     ;     ;     ;  0.6;    0;       ;      0;  253,427;     ;     ;     ;  0.3;    0;       ;      0;   46,751;     ;     ;     ;  0.2;    0;       ;      0;    1,561;     ;     ;     ;  0.3;    0;       ;      0;    3,694;     ;     ;     ;  0.4;    6;       ;     10;   30,704;     ;     ;  0.0;  0.4;    0;       ;      0;   73,555;     ;     ;     ;  0.6;    0;       ;      0;      276;     ;     ;     ;  1.1;   11;       ;     52;  143,695;  9.1;     ;  1.9;  0.8;   26;       ;    116;  542,427;  7.7;     ;  1.7;  0.5;    0;       ;      0;    1,606;
010750100260009;   80;       ;    655;1,067,095;  0.0;     ;  0.2;  0.4;   44;       ;    344;  545,884;  0.0;     ;  0.0;  0.4;   36;       ;    311;  521,053;  0.0;     ;  0.3;  0.3;   75;       ;    640;  542,053;  0.0;     ;  0.2;  0.3;    0;       ;      0;  188,403;     ;     ;     ;  0.6;    3;       ;      7;  253,427;     ;     ;     ;  0.3;    1;       ;      3;   46,751;     ;     ;     ;  0.2;    0;       ;      0;    1,561;     ;     ;     ;  0.3;    0;       ;      1;    3,694;     ;     ;     ;  0.4;    1;       ;      4;   30,704;     ;     ;     ;  0.4;    1;       ;      2;   73,555;     ;     ;     ;  0.6;    0;       ;      0;      276;     ;     ;     ;  1.1;   19;       ;    126;  143,695;  0.0;     ;  0.0;  0.8;   37;       ;    336;  542,427;  0.0;     ;  0.3;  0.5;    0;       ;      0;    1,606;
010750100262007;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;
010750100262010;  575;       ;    655;1,067,095;  0.2;     ;  0.2;  0.4;  300;       ;    344;  545,884;  0.0;     ;  0.0;  0.4;  275;       ;    311;  521,053;  0.4;     ;  0.3;  0.3;  565;       ;    640;  542,053;  0.2;     ;  0.2;  0.3;    0;       ;      0;  188,403;     ;     ;     ;  0.6;    4;       ;      7;  253,427;     ;     ;     ;  0.3;    2;       ;      3;   46,751;     ;     ;     ;  0.2;    0;       ;      0;    1,561;     ;     ;     ;  0.3;    1;       ;      1;    3,694;     ;     ;     ;  0.4;    3;       ;      4;   30,704;     ;     ;     ;  0.4;    1;       ;      2;   73,555;     ;     ;     ;  0.6;    0;       ;      0;      276;     ;     ;     ;  1.1;  107;       ;    126;  143,695;  0.0;     ;  0.0;  0.8;  299;       ;    336;  542,427;  0.3;     ;  0.3;  0.5;    0;       ;      0;    1,606;
010750120260001;   47;       ;    311;1,067,095;  2.1;     ;  1.0;  0.4;   24;       ;    154;  545,884;  0.0;     ;  1.3;  0.4;   23;       ;    157;  521,053;  4.3;     ;  0.6;  0.3;   47;       ;    308;  542,053;  2.1;     ;  1.0;  0.3;    0;       ;      0;  188,403;     ;     ;     ;  0.6;    0;       ;      2;  253,427;     ;     ;     ;  0.3;    0;       ;      0;   46,751;     ;     ;     ;  0.2;    0;       ;      0;    1,561;     ;     ;     ;  0.3;    0;       ;      0;    3,694;     ;     ;     ;  0.4;    0;       ;      1;   30,704;     ;     ;     ;  0.4;    0;       ;      0;   73,555;     ;     ;     ;  0.6;    0;       ;      0;      276;     ;     ;     ;  1.1;    7;       ;     40;  143,695;     ;     ;  2.5;  0.8;   24;       ;    163;  542,427;  4.2;     ;  1.8;  0.5;    0;       ;      0;    1,606;
010750120261001;  138;       ;    311;1,067,095;  1.4;     ;  1.0;  0.4;   66;       ;    154;  545,884;  3.0;     ;  1.3;  0.4;   72;       ;    157;  521,053;  0.0;     ;  0.6;  0.3;  138;       ;    308;  542,053;  1.4;     ;  1.0;  0.3;    0;       ;      0;  188,403;     ;     ;     ;  0.6;    0;       ;      2;  253,427;     ;     ;     ;  0.3;    0;       ;      0;   46,751;     ;     ;     ;  0.2;    0;       ;      0;    1,561;     ;     ;     ;  0.3;    0;       ;      0;    3,694;     ;     ;     ;  0.4;    0;       ;      1;   30,704;     ;     ;     ;  0.4;    0;       ;      0;   73,555;     ;     ;     ;  0.6;    0;       ;      0;      276;     ;     ;     ;  1.1;   16;       ;     40;  143,695;  6.3;     ;  2.5;  0.8;   72;       ;    163;  542,427;  2.8;     ;  1.8;  0.5;    0;       ;      0;    1,606;
